"Step","1873380_2 - train/perplexity_cb0","1873380_2 - train/perplexity_cb0__MIN","1873380_2 - train/perplexity_cb0__MAX","4395274 - train/perplexity_cb0","4395274 - train/perplexity_cb0__MIN","4395274 - train/perplexity_cb0__MAX","1940028_1 - train/perplexity_cb0","1940028_1 - train/perplexity_cb0__MIN","1940028_1 - train/perplexity_cb0__MAX","4520555_1 - train/perplexity_cb0","4520555_1 - train/perplexity_cb0__MIN","4520555_1 - train/perplexity_cb0__MAX","2536305_1 - train/perplexity_cb0","2536305_1 - train/perplexity_cb0__MIN","2536305_1 - train/perplexity_cb0__MAX","2536333_1 - train/perplexity_cb0","2536333_1 - train/perplexity_cb0__MIN","2536333_1 - train/perplexity_cb0__MAX","1940035_0 - train/perplexity_cb0","1940035_0 - train/perplexity_cb0__MIN","1940035_0 - train/perplexity_cb0__MAX"
"350200","141.59738159179688","141.59738159179688","141.59738159179688","178.53817749023438","178.53817749023438","178.53817749023438","180.8702850341797","180.8702850341797","180.8702850341797","205.91220092773438","205.91220092773438","205.91220092773438","157.87449645996094","157.87449645996094","157.87449645996094","98.17901611328125","98.17901611328125","98.17901611328125","32.42827224731445","32.42827224731445","32.42827224731445"
"350300","139.43148803710938","139.43148803710938","139.43148803710938","180.9090118408203","180.9090118408203","180.9090118408203","180.7601776123047","180.7601776123047","180.7601776123047","197.96377563476562","197.96377563476562","197.96377563476562","159.4107208251953","159.4107208251953","159.4107208251953","95.62677764892578","95.62677764892578","95.62677764892578","32.12187576293945","32.12187576293945","32.12187576293945"
"350400","143.54315185546875","143.54315185546875","143.54315185546875","180.51573181152344","180.51573181152344","180.51573181152344","177.33151245117188","177.33151245117188","177.33151245117188","197.1741180419922","197.1741180419922","197.1741180419922","158.6078643798828","158.6078643798828","158.6078643798828","96.5948257446289","96.5948257446289","96.5948257446289","31.766040802001953","31.766040802001953","31.766040802001953"
"350500","146.0298309326172","146.0298309326172","146.0298309326172","175.71104431152344","175.71104431152344","175.71104431152344","179.24757385253906","179.24757385253906","179.24757385253906","207.71548461914062","207.71548461914062","207.71548461914062","152.8295135498047","152.8295135498047","152.8295135498047","100.12997436523438","100.12997436523438","100.12997436523438","32.133243560791016","32.133243560791016","32.133243560791016"
"350600","137.6742706298828","137.6742706298828","137.6742706298828","179.65975952148438","179.65975952148438","179.65975952148438","180.5665283203125","180.5665283203125","180.5665283203125","210.23191833496094","210.23191833496094","210.23191833496094","151.08790588378906","151.08790588378906","151.08790588378906","102.26897430419922","102.26897430419922","102.26897430419922","32.26854705810547","32.26854705810547","32.26854705810547"
"350700","136.46798706054688","136.46798706054688","136.46798706054688","181.30349731445312","181.30349731445312","181.30349731445312","177.62025451660156","177.62025451660156","177.62025451660156","210.726806640625","210.726806640625","210.726806640625","156.25955200195312","156.25955200195312","156.25955200195312","98.80415344238281","98.80415344238281","98.80415344238281","32.45956802368164","32.45956802368164","32.45956802368164"
"350800","142.00306701660156","142.00306701660156","142.00306701660156","180.4589385986328","180.4589385986328","180.4589385986328","178.66175842285156","178.66175842285156","178.66175842285156","211.6973876953125","211.6973876953125","211.6973876953125","159.36033630371094","159.36033630371094","159.36033630371094","91.07140350341797","91.07140350341797","91.07140350341797","32.30764389038086","32.30764389038086","32.30764389038086"
"350900","144.2637939453125","144.2637939453125","144.2637939453125","179.50425720214844","179.50425720214844","179.50425720214844","177.305908203125","177.305908203125","177.305908203125","211.66519165039062","211.66519165039062","211.66519165039062","160.7587127685547","160.7587127685547","160.7587127685547","92.87369537353516","92.87369537353516","92.87369537353516","32.28156661987305","32.28156661987305","32.28156661987305"
"351000","146.30575561523438","146.30575561523438","146.30575561523438","180.3921661376953","180.3921661376953","180.3921661376953","175.1780548095703","175.1780548095703","175.1780548095703","206.31121826171875","206.31121826171875","206.31121826171875","160.25335693359375","160.25335693359375","160.25335693359375","98.57257843017578","98.57257843017578","98.57257843017578","32.23194885253906","32.23194885253906","32.23194885253906"
"351100","143.63681030273438","143.63681030273438","143.63681030273438","178.04261779785156","178.04261779785156","178.04261779785156","176.1963348388672","176.1963348388672","176.1963348388672","204.5526885986328","204.5526885986328","204.5526885986328","159.89329528808594","159.89329528808594","159.89329528808594","101.82121276855469","101.82121276855469","101.82121276855469","31.90406036376953","31.90406036376953","31.90406036376953"
"351200","131.91827392578125","131.91827392578125","131.91827392578125","181.67787170410156","181.67787170410156","181.67787170410156","180.5589599609375","180.5589599609375","180.5589599609375","207.40313720703125","207.40313720703125","207.40313720703125","160.04022216796875","160.04022216796875","160.04022216796875","101.84248352050781","101.84248352050781","101.84248352050781","32.242469787597656","32.242469787597656","32.242469787597656"
"351300","141.07696533203125","141.07696533203125","141.07696533203125","181.97735595703125","181.97735595703125","181.97735595703125","177.83753967285156","177.83753967285156","177.83753967285156","209.44285583496094","209.44285583496094","209.44285583496094","158.55992126464844","158.55992126464844","158.55992126464844","101.81816101074219","101.81816101074219","101.81816101074219","31.647720336914062","31.647720336914062","31.647720336914062"
"351400","139.4130096435547","139.4130096435547","139.4130096435547","178.8759765625","178.8759765625","178.8759765625","172.7904510498047","172.7904510498047","172.7904510498047","204.6586456298828","204.6586456298828","204.6586456298828","156.33535766601562","156.33535766601562","156.33535766601562","102.27745819091797","102.27745819091797","102.27745819091797","32.152679443359375","32.152679443359375","32.152679443359375"
"351500","142.7277374267578","142.7277374267578","142.7277374267578","181.24549865722656","181.24549865722656","181.24549865722656","170.58302307128906","170.58302307128906","170.58302307128906","203.74549865722656","203.74549865722656","203.74549865722656","158.21348571777344","158.21348571777344","158.21348571777344","102.60376739501953","102.60376739501953","102.60376739501953","31.870107650756836","31.870107650756836","31.870107650756836"
"351600","138.68467712402344","138.68467712402344","138.68467712402344","180.44671630859375","180.44671630859375","180.44671630859375","179.6150360107422","179.6150360107422","179.6150360107422","200.62564086914062","200.62564086914062","200.62564086914062","156.87399291992188","156.87399291992188","156.87399291992188","103.05732727050781","103.05732727050781","103.05732727050781","32.33390808105469","32.33390808105469","32.33390808105469"
"351700","143.14547729492188","143.14547729492188","143.14547729492188","181.09095764160156","181.09095764160156","181.09095764160156","176.1231689453125","176.1231689453125","176.1231689453125","198.51893615722656","198.51893615722656","198.51893615722656","157.3335723876953","157.3335723876953","157.3335723876953","95.920654296875","95.920654296875","95.920654296875","31.99365234375","31.99365234375","31.99365234375"
"351800","142.90444946289062","142.90444946289062","142.90444946289062","179.9400177001953","179.9400177001953","179.9400177001953","173.9036865234375","173.9036865234375","173.9036865234375","202.48593139648438","202.48593139648438","202.48593139648438","160.44442749023438","160.44442749023438","160.44442749023438","90.28417205810547","90.28417205810547","90.28417205810547","31.814260482788086","31.814260482788086","31.814260482788086"
"351900","140.90383911132812","140.90383911132812","140.90383911132812","179.63233947753906","179.63233947753906","179.63233947753906","173.72366333007812","173.72366333007812","173.72366333007812","208.46414184570312","208.46414184570312","208.46414184570312","160.80616760253906","160.80616760253906","160.80616760253906","97.33032989501953","97.33032989501953","97.33032989501953","32.10358428955078","32.10358428955078","32.10358428955078"
"352000","143.72177124023438","143.72177124023438","143.72177124023438","180.18601989746094","180.18601989746094","180.18601989746094","179.43946838378906","179.43946838378906","179.43946838378906","208.78883361816406","208.78883361816406","208.78883361816406","161.6270294189453","161.6270294189453","161.6270294189453","98.07476806640625","98.07476806640625","98.07476806640625","31.67559051513672","31.67559051513672","31.67559051513672"
"352100","137.65208435058594","137.65208435058594","137.65208435058594","177.44544982910156","177.44544982910156","177.44544982910156","180.00790405273438","180.00790405273438","180.00790405273438","207.9237823486328","207.9237823486328","207.9237823486328","161.3246612548828","161.3246612548828","161.3246612548828","100.77239990234375","100.77239990234375","100.77239990234375","30.19508171081543","30.19508171081543","30.19508171081543"
"352200","144.6929168701172","144.6929168701172","144.6929168701172","177.11729431152344","177.11729431152344","177.11729431152344","156.70106506347656","156.70106506347656","156.70106506347656","207.6105194091797","207.6105194091797","207.6105194091797","160.15213012695312","160.15213012695312","160.15213012695312","85.29302215576172","85.29302215576172","85.29302215576172","28.244110107421875","28.244110107421875","28.244110107421875"
"352300","143.5925750732422","143.5925750732422","143.5925750732422","179.88873291015625","179.88873291015625","179.88873291015625","147.18133544921875","147.18133544921875","147.18133544921875","205.95245361328125","205.95245361328125","205.95245361328125","160.10044860839844","160.10044860839844","160.10044860839844","94.566162109375","94.566162109375","94.566162109375","26.58513832092285","26.58513832092285","26.58513832092285"
"352400","144.2578125","144.2578125","144.2578125","181.5980224609375","181.5980224609375","181.5980224609375","173.7056121826172","173.7056121826172","173.7056121826172","207.1508026123047","207.1508026123047","207.1508026123047","154.85061645507812","154.85061645507812","154.85061645507812","99.8629150390625","99.8629150390625","99.8629150390625","28.25340461730957","28.25340461730957","28.25340461730957"
"352500","145.7154998779297","145.7154998779297","145.7154998779297","181.56494140625","181.56494140625","181.56494140625","171.6486358642578","171.6486358642578","171.6486358642578","205.861328125","205.861328125","205.861328125","149.40658569335938","149.40658569335938","149.40658569335938","102.12789916992188","102.12789916992188","102.12789916992188","29.722919464111328","29.722919464111328","29.722919464111328"
"352600","140.73489379882812","140.73489379882812","140.73489379882812","178.31808471679688","178.31808471679688","178.31808471679688","176.9766387939453","176.9766387939453","176.9766387939453","205.49423217773438","205.49423217773438","205.49423217773438","139.28370666503906","139.28370666503906","139.28370666503906","102.67350769042969","102.67350769042969","102.67350769042969","31.224687576293945","31.224687576293945","31.224687576293945"
"352700","141.5948028564453","141.5948028564453","141.5948028564453","179.6439971923828","179.6439971923828","179.6439971923828","165.30384826660156","165.30384826660156","165.30384826660156","206.7372283935547","206.7372283935547","206.7372283935547","147.8115692138672","147.8115692138672","147.8115692138672","102.67810821533203","102.67810821533203","102.67810821533203","31.823495864868164","31.823495864868164","31.823495864868164"
"352800","140.6511688232422","140.6511688232422","140.6511688232422","179.04092407226562","179.04092407226562","179.04092407226562","178.55699157714844","178.55699157714844","178.55699157714844","208.78683471679688","208.78683471679688","208.78683471679688","159.1053009033203","159.1053009033203","159.1053009033203","103.60295104980469","103.60295104980469","103.60295104980469","32.02553176879883","32.02553176879883","32.02553176879883"
"352900","143.63168334960938","143.63168334960938","143.63168334960938","179.8636016845703","179.8636016845703","179.8636016845703","180.9770050048828","180.9770050048828","180.9770050048828","207.8146514892578","207.8146514892578","207.8146514892578","160.3946990966797","160.3946990966797","160.3946990966797","102.96271514892578","102.96271514892578","102.96271514892578","32.42585754394531","32.42585754394531","32.42585754394531"
"353000","144.78103637695312","144.78103637695312","144.78103637695312","175.6025848388672","175.6025848388672","175.6025848388672","177.93865966796875","177.93865966796875","177.93865966796875","205.69403076171875","205.69403076171875","205.69403076171875","160.17581176757812","160.17581176757812","160.17581176757812","101.97996520996094","101.97996520996094","101.97996520996094","32.40740203857422","32.40740203857422","32.40740203857422"
"353100","144.27017211914062","144.27017211914062","144.27017211914062","177.98321533203125","177.98321533203125","177.98321533203125","171.05758666992188","171.05758666992188","171.05758666992188","203.17813110351562","203.17813110351562","203.17813110351562","157.08251953125","157.08251953125","157.08251953125","96.54002380371094","96.54002380371094","96.54002380371094","32.53158187866211","32.53158187866211","32.53158187866211"
"353200","142.69146728515625","142.69146728515625","142.69146728515625","177.1069793701172","177.1069793701172","177.1069793701172","180.30410766601562","180.30410766601562","180.30410766601562","207.12521362304688","207.12521362304688","207.12521362304688","142.08624267578125","142.08624267578125","142.08624267578125","96.28965759277344","96.28965759277344","96.28965759277344","32.090187072753906","32.090187072753906","32.090187072753906"
"353300","134.78286743164062","134.78286743164062","134.78286743164062","179.77989196777344","179.77989196777344","179.77989196777344","181.12583923339844","181.12583923339844","181.12583923339844","210.2339324951172","210.2339324951172","210.2339324951172","150.25865173339844","150.25865173339844","150.25865173339844","97.77610778808594","97.77610778808594","97.77610778808594","32.36089324951172","32.36089324951172","32.36089324951172"
"353400","142.2187042236328","142.2187042236328","142.2187042236328","175.3793182373047","175.3793182373047","175.3793182373047","180.52951049804688","180.52951049804688","180.52951049804688","209.28172302246094","209.28172302246094","209.28172302246094","157.2407989501953","157.2407989501953","157.2407989501953","99.61294555664062","99.61294555664062","99.61294555664062","32.012454986572266","32.012454986572266","32.012454986572266"
"353500","131.1458282470703","131.1458282470703","131.1458282470703","179.5573272705078","179.5573272705078","179.5573272705078","176.32115173339844","176.32115173339844","176.32115173339844","207.95748901367188","207.95748901367188","207.95748901367188","158.91204833984375","158.91204833984375","158.91204833984375","101.0116958618164","101.0116958618164","101.0116958618164","32.66831970214844","32.66831970214844","32.66831970214844"
"353600","143.40939331054688","143.40939331054688","143.40939331054688","179.65504455566406","179.65504455566406","179.65504455566406","175.48974609375","175.48974609375","175.48974609375","208.56744384765625","208.56744384765625","208.56744384765625","158.3115234375","158.3115234375","158.3115234375","101.46934509277344","101.46934509277344","101.46934509277344","32.47041702270508","32.47041702270508","32.47041702270508"
"353700","145.22445678710938","145.22445678710938","145.22445678710938","180.155517578125","180.155517578125","180.155517578125","178.53350830078125","178.53350830078125","178.53350830078125","210.17739868164062","210.17739868164062","210.17739868164062","159.43072509765625","159.43072509765625","159.43072509765625","101.27738952636719","101.27738952636719","101.27738952636719","32.03038024902344","32.03038024902344","32.03038024902344"
"353800","145.51815795898438","145.51815795898438","145.51815795898438","180.2726593017578","180.2726593017578","180.2726593017578","175.95118713378906","175.95118713378906","175.95118713378906","211.40052795410156","211.40052795410156","211.40052795410156","158.72967529296875","158.72967529296875","158.72967529296875","100.05008697509766","100.05008697509766","100.05008697509766","32.71501159667969","32.71501159667969","32.71501159667969"
"353900","142.67990112304688","142.67990112304688","142.67990112304688","170.74571228027344","170.74571228027344","170.74571228027344","175.48648071289062","175.48648071289062","175.48648071289062","209.562744140625","209.562744140625","209.562744140625","151.941162109375","151.941162109375","151.941162109375","97.27215576171875","97.27215576171875","97.27215576171875","32.245635986328125","32.245635986328125","32.245635986328125"
"354000","145.3867950439453","145.3867950439453","145.3867950439453","178.56890869140625","178.56890869140625","178.56890869140625","176.63394165039062","176.63394165039062","176.63394165039062","209.58921813964844","209.58921813964844","209.58921813964844","155.83526611328125","155.83526611328125","155.83526611328125","94.26951599121094","94.26951599121094","94.26951599121094","32.33186340332031","32.33186340332031","32.33186340332031"
"354100","142.99417114257812","142.99417114257812","142.99417114257812","179.51708984375","179.51708984375","179.51708984375","169.32528686523438","169.32528686523438","169.32528686523438","210.88092041015625","210.88092041015625","210.88092041015625","159.04681396484375","159.04681396484375","159.04681396484375","94.30736541748047","94.30736541748047","94.30736541748047","32.49481201171875","32.49481201171875","32.49481201171875"
"354200","142.56436157226562","142.56436157226562","142.56436157226562","180.42434692382812","180.42434692382812","180.42434692382812","181.01678466796875","181.01678466796875","181.01678466796875","210.430908203125","210.430908203125","210.430908203125","161.32188415527344","161.32188415527344","161.32188415527344","97.19036102294922","97.19036102294922","97.19036102294922","32.57410430908203","32.57410430908203","32.57410430908203"
"354300","140.61395263671875","140.61395263671875","140.61395263671875","179.22987365722656","179.22987365722656","179.22987365722656","181.51483154296875","181.51483154296875","181.51483154296875","211.7032470703125","211.7032470703125","211.7032470703125","161.3140411376953","161.3140411376953","161.3140411376953","99.93035888671875","99.93035888671875","99.93035888671875","32.76701354980469","32.76701354980469","32.76701354980469"
"354400","141.58880615234375","141.58880615234375","141.58880615234375","178.9466094970703","178.9466094970703","178.9466094970703","174.51390075683594","174.51390075683594","174.51390075683594","207.9346923828125","207.9346923828125","207.9346923828125","161.2720489501953","161.2720489501953","161.2720489501953","101.36261749267578","101.36261749267578","101.36261749267578","32.369842529296875","32.369842529296875","32.369842529296875"
"354500","142.10501098632812","142.10501098632812","142.10501098632812","180.45901489257812","180.45901489257812","180.45901489257812","172.39895629882812","172.39895629882812","172.39895629882812","208.2200469970703","208.2200469970703","208.2200469970703","160.0406036376953","160.0406036376953","160.0406036376953","102.4310073852539","102.4310073852539","102.4310073852539","32.15348815917969","32.15348815917969","32.15348815917969"
"354600","144.53851318359375","144.53851318359375","144.53851318359375","178.8101348876953","178.8101348876953","178.8101348876953","168.41729736328125","168.41729736328125","168.41729736328125","206.31504821777344","206.31504821777344","206.31504821777344","159.55201721191406","159.55201721191406","159.55201721191406","102.97038269042969","102.97038269042969","102.97038269042969","32.46121597290039","32.46121597290039","32.46121597290039"
"354700","144.41395568847656","144.41395568847656","144.41395568847656","180.25631713867188","180.25631713867188","180.25631713867188","175.08119201660156","175.08119201660156","175.08119201660156","203.20672607421875","203.20672607421875","203.20672607421875","159.35662841796875","159.35662841796875","159.35662841796875","102.82823944091797","102.82823944091797","102.82823944091797","32.362728118896484","32.362728118896484","32.362728118896484"
"354800","141.948974609375","141.948974609375","141.948974609375","180.33970642089844","180.33970642089844","180.33970642089844","179.40798950195312","179.40798950195312","179.40798950195312","202.77308654785156","202.77308654785156","202.77308654785156","159.62644958496094","159.62644958496094","159.62644958496094","102.37788391113281","102.37788391113281","102.37788391113281","32.68555450439453","32.68555450439453","32.68555450439453"
"354900","138.83956909179688","138.83956909179688","138.83956909179688","179.4423828125","179.4423828125","179.4423828125","180.2177276611328","180.2177276611328","180.2177276611328","206.53138732910156","206.53138732910156","206.53138732910156","141.20132446289062","141.20132446289062","141.20132446289062","100.76283264160156","100.76283264160156","100.76283264160156","32.359130859375","32.359130859375","32.359130859375"
"355000","133.4961395263672","133.4961395263672","133.4961395263672","178.8695831298828","178.8695831298828","178.8695831298828","167.6633758544922","167.6633758544922","167.6633758544922","208.0072784423828","208.0072784423828","208.0072784423828","144.5582275390625","144.5582275390625","144.5582275390625","98.3670654296875","98.3670654296875","98.3670654296875","32.659210205078125","32.659210205078125","32.659210205078125"
"355100","143.25732421875","143.25732421875","143.25732421875","178.19143676757812","178.19143676757812","178.19143676757812","176.14291381835938","176.14291381835938","176.14291381835938","211.09478759765625","211.09478759765625","211.09478759765625","154.4521942138672","154.4521942138672","154.4521942138672","100.83839416503906","100.83839416503906","100.83839416503906","32.693031311035156","32.693031311035156","32.693031311035156"
"355200","136.4135284423828","136.4135284423828","136.4135284423828","178.1560821533203","178.1560821533203","178.1560821533203","175.29605102539062","175.29605102539062","175.29605102539062","212.30474853515625","212.30474853515625","212.30474853515625","158.6339569091797","158.6339569091797","158.6339569091797","102.0774154663086","102.0774154663086","102.0774154663086","32.10608673095703","32.10608673095703","32.10608673095703"
"355300","143.3368682861328","143.3368682861328","143.3368682861328","181.14207458496094","181.14207458496094","181.14207458496094","180.33859252929688","180.33859252929688","180.33859252929688","211.04869079589844","211.04869079589844","211.04869079589844","158.94842529296875","158.94842529296875","158.94842529296875","102.7880859375","102.7880859375","102.7880859375","32.505741119384766","32.505741119384766","32.505741119384766"
"355400","140.44435119628906","140.44435119628906","140.44435119628906","180.77207946777344","180.77207946777344","180.77207946777344","181.3496856689453","181.3496856689453","181.3496856689453","210.0068817138672","210.0068817138672","210.0068817138672","158.5435791015625","158.5435791015625","158.5435791015625","102.3772964477539","102.3772964477539","102.3772964477539","32.575748443603516","32.575748443603516","32.575748443603516"
"355500","143.1796112060547","143.1796112060547","143.1796112060547","179.01829528808594","179.01829528808594","179.01829528808594","179.6221466064453","179.6221466064453","179.6221466064453","203.50238037109375","203.50238037109375","203.50238037109375","159.07359313964844","159.07359313964844","159.07359313964844","102.26293182373047","102.26293182373047","102.26293182373047","31.816280364990234","31.816280364990234","31.816280364990234"
"355600","143.7928009033203","143.7928009033203","143.7928009033203","176.40615844726562","176.40615844726562","176.40615844726562","161.05557250976562","161.05557250976562","161.05557250976562","199.9644317626953","199.9644317626953","199.9644317626953","157.0294952392578","157.0294952392578","157.0294952392578","102.99296569824219","102.99296569824219","102.99296569824219","31.42832374572754","31.42832374572754","31.42832374572754"
"355700","142.83851623535156","142.83851623535156","142.83851623535156","178.4112091064453","178.4112091064453","178.4112091064453","179.85716247558594","179.85716247558594","179.85716247558594","199.838623046875","199.838623046875","199.838623046875","145.05648803710938","145.05648803710938","145.05648803710938","101.86502075195312","101.86502075195312","101.86502075195312","30.979516983032227","30.979516983032227","30.979516983032227"
"355800","136.8624267578125","136.8624267578125","136.8624267578125","180.84381103515625","180.84381103515625","180.84381103515625","178.61550903320312","178.61550903320312","178.61550903320312","200.81150817871094","200.81150817871094","200.81150817871094","155.96841430664062","155.96841430664062","155.96841430664062","97.32146453857422","97.32146453857422","97.32146453857422","30.950206756591797","30.950206756591797","30.950206756591797"
"355900","142.21762084960938","142.21762084960938","142.21762084960938","177.64407348632812","177.64407348632812","177.64407348632812","180.227783203125","180.227783203125","180.227783203125","202.6368865966797","202.6368865966797","202.6368865966797","158.2384490966797","158.2384490966797","158.2384490966797","89.24287414550781","89.24287414550781","89.24287414550781","30.942520141601562","30.942520141601562","30.942520141601562"
"356000","141.9854736328125","141.9854736328125","141.9854736328125","180.2406768798828","180.2406768798828","180.2406768798828","172.27462768554688","172.27462768554688","172.27462768554688","208.948486328125","208.948486328125","208.948486328125","158.5369415283203","158.5369415283203","158.5369415283203","89.12027740478516","89.12027740478516","89.12027740478516","31.812957763671875","31.812957763671875","31.812957763671875"
"356100","140.00125122070312","140.00125122070312","140.00125122070312","178.98800659179688","178.98800659179688","178.98800659179688","172.234619140625","172.234619140625","172.234619140625","210.30160522460938","210.30160522460938","210.30160522460938","158.91204833984375","158.91204833984375","158.91204833984375","97.48667907714844","97.48667907714844","97.48667907714844","31.710742950439453","31.710742950439453","31.710742950439453"
"356200","144.65516662597656","144.65516662597656","144.65516662597656","181.2073974609375","181.2073974609375","181.2073974609375","178.16136169433594","178.16136169433594","178.16136169433594","207.44793701171875","207.44793701171875","207.44793701171875","161.03506469726562","161.03506469726562","161.03506469726562","101.17520141601562","101.17520141601562","101.17520141601562","31.723098754882812","31.723098754882812","31.723098754882812"
"356300","141.8062286376953","141.8062286376953","141.8062286376953","179.79371643066406","179.79371643066406","179.79371643066406","163.24217224121094","163.24217224121094","163.24217224121094","202.27044677734375","202.27044677734375","202.27044677734375","161.395751953125","161.395751953125","161.395751953125","101.01409912109375","101.01409912109375","101.01409912109375","31.99779510498047","31.99779510498047","31.99779510498047"
"356400","139.17396545410156","139.17396545410156","139.17396545410156","178.461669921875","178.461669921875","178.461669921875","170.3575439453125","170.3575439453125","170.3575439453125","207.16136169433594","207.16136169433594","207.16136169433594","160.43495178222656","160.43495178222656","160.43495178222656","102.47688293457031","102.47688293457031","102.47688293457031","31.059907913208008","31.059907913208008","31.059907913208008"
"356500","138.26136779785156","138.26136779785156","138.26136779785156","178.30430603027344","178.30430603027344","178.30430603027344","178.93423461914062","178.93423461914062","178.93423461914062","211.0227508544922","211.0227508544922","211.0227508544922","156.54966735839844","156.54966735839844","156.54966735839844","103.57267761230469","103.57267761230469","103.57267761230469","28.38882064819336","28.38882064819336","28.38882064819336"
"356600","144.58331298828125","144.58331298828125","144.58331298828125","179.59483337402344","179.59483337402344","179.59483337402344","174.7970733642578","174.7970733642578","174.7970733642578","209.49819946289062","209.49819946289062","209.49819946289062","137.31761169433594","137.31761169433594","137.31761169433594","103.23753356933594","103.23753356933594","103.23753356933594","29.43951416015625","29.43951416015625","29.43951416015625"
"356700","144.02734375","144.02734375","144.02734375","181.02145385742188","181.02145385742188","181.02145385742188","180.72537231445312","180.72537231445312","180.72537231445312","205.1370086669922","205.1370086669922","205.1370086669922","154.3194580078125","154.3194580078125","154.3194580078125","102.78984832763672","102.78984832763672","102.78984832763672","30.906763076782227","30.906763076782227","30.906763076782227"
"356800","143.5740203857422","143.5740203857422","143.5740203857422","171.42713928222656","171.42713928222656","171.42713928222656","181.9862823486328","181.9862823486328","181.9862823486328","206.35617065429688","206.35617065429688","206.35617065429688","160.6664581298828","160.6664581298828","160.6664581298828","103.41688537597656","103.41688537597656","103.41688537597656","31.13088607788086","31.13088607788086","31.13088607788086"
"356900","143.08718872070312","143.08718872070312","143.08718872070312","176.1168670654297","176.1168670654297","176.1168670654297","179.0183868408203","179.0183868408203","179.0183868408203","207.7358856201172","207.7358856201172","207.7358856201172","160.7434539794922","160.7434539794922","160.7434539794922","103.11695098876953","103.11695098876953","103.11695098876953","31.60136604309082","31.60136604309082","31.60136604309082"
"357000","142.85418701171875","142.85418701171875","142.85418701171875","176.66452026367188","176.66452026367188","176.66452026367188","177.92193603515625","177.92193603515625","177.92193603515625","200.09262084960938","200.09262084960938","200.09262084960938","159.00601196289062","159.00601196289062","159.00601196289062","103.19928741455078","103.19928741455078","103.19928741455078","29.512609481811523","29.512609481811523","29.512609481811523"
"357100","145.2331085205078","145.2331085205078","145.2331085205078","174.50184631347656","174.50184631347656","174.50184631347656","170.9334716796875","170.9334716796875","170.9334716796875","204.1599884033203","204.1599884033203","204.1599884033203","158.3832550048828","158.3832550048828","158.3832550048828","103.11031341552734","103.11031341552734","103.11031341552734","27.59238052368164","27.59238052368164","27.59238052368164"
"357200","146.57920837402344","146.57920837402344","146.57920837402344","180.0068817138672","180.0068817138672","180.0068817138672","179.7943115234375","179.7943115234375","179.7943115234375","210.52394104003906","210.52394104003906","210.52394104003906","156.09600830078125","156.09600830078125","156.09600830078125","102.47669219970703","102.47669219970703","102.47669219970703","27.135957717895508","27.135957717895508","27.135957717895508"
"357300","141.16444396972656","141.16444396972656","141.16444396972656","177.55369567871094","177.55369567871094","177.55369567871094","181.48609924316406","181.48609924316406","181.48609924316406","213.53067016601562","213.53067016601562","213.53067016601562","156.89381408691406","156.89381408691406","156.89381408691406","92.78919219970703","92.78919219970703","92.78919219970703","27.79298210144043","27.79298210144043","27.79298210144043"
"357400","139.71295166015625","139.71295166015625","139.71295166015625","174.80357360839844","174.80357360839844","174.80357360839844","177.06011962890625","177.06011962890625","177.06011962890625","213.39418029785156","213.39418029785156","213.39418029785156","153.90301513671875","153.90301513671875","153.90301513671875","71.416259765625","71.416259765625","71.416259765625","30.125051498413086","30.125051498413086","30.125051498413086"
"357500","141.20240783691406","141.20240783691406","141.20240783691406","176.95327758789062","176.95327758789062","176.95327758789062","178.119140625","178.119140625","178.119140625","213.51571655273438","213.51571655273438","213.51571655273438","160.72666931152344","160.72666931152344","160.72666931152344","75.61328887939453","75.61328887939453","75.61328887939453","31.51601219177246","31.51601219177246","31.51601219177246"
"357600","141.41156005859375","141.41156005859375","141.41156005859375","177.4056854248047","177.4056854248047","177.4056854248047","180.73846435546875","180.73846435546875","180.73846435546875","213.626708984375","213.626708984375","213.626708984375","161.29266357421875","161.29266357421875","161.29266357421875","92.26887512207031","92.26887512207031","92.26887512207031","31.602142333984375","31.602142333984375","31.602142333984375"
"357700","140.08258056640625","140.08258056640625","140.08258056640625","181.5207977294922","181.5207977294922","181.5207977294922","169.90963745117188","169.90963745117188","169.90963745117188","208.8721923828125","208.8721923828125","208.8721923828125","157.3397979736328","157.3397979736328","157.3397979736328","98.98084259033203","98.98084259033203","98.98084259033203","31.817523956298828","31.817523956298828","31.817523956298828"
"357800","143.1902618408203","143.1902618408203","143.1902618408203","179.69256591796875","179.69256591796875","179.69256591796875","163.7832794189453","163.7832794189453","163.7832794189453","207.05490112304688","207.05490112304688","207.05490112304688","159.60140991210938","159.60140991210938","159.60140991210938","92.15231323242188","92.15231323242188","92.15231323242188","31.824630737304688","31.824630737304688","31.824630737304688"
"357900","142.6011505126953","142.6011505126953","142.6011505126953","177.65489196777344","177.65489196777344","177.65489196777344","180.43983459472656","180.43983459472656","180.43983459472656","208.0449676513672","208.0449676513672","208.0449676513672","154.57286071777344","154.57286071777344","154.57286071777344","93.59443664550781","93.59443664550781","93.59443664550781","31.770828247070312","31.770828247070312","31.770828247070312"
"358000","139.3793182373047","139.3793182373047","139.3793182373047","171.95225524902344","171.95225524902344","171.95225524902344","159.840087890625","159.840087890625","159.840087890625","211.97659301757812","211.97659301757812","211.97659301757812","151.92413330078125","151.92413330078125","151.92413330078125","94.67774200439453","94.67774200439453","94.67774200439453","32.108306884765625","32.108306884765625","32.108306884765625"
