"Step","1873380_2 - train/loss","1873380_2 - train/loss__MIN","1873380_2 - train/loss__MAX","4395274 - train/loss","4395274 - train/loss__MIN","4395274 - train/loss__MAX","1940028_1 - train/loss","1940028_1 - train/loss__MIN","1940028_1 - train/loss__MAX","4520555_1 - train/loss","4520555_1 - train/loss__MIN","4520555_1 - train/loss__MAX","2536305_1 - train/loss","2536305_1 - train/loss__MIN","2536305_1 - train/loss__MAX","2536333_1 - train/loss","2536333_1 - train/loss__MIN","2536333_1 - train/loss__MAX","1940035_0 - train/loss","1940035_0 - train/loss__MIN","1940035_0 - train/loss__MAX"
"276500","5533.47998046875","5533.47998046875","5533.47998046875","5041.458984375","5041.458984375","5041.458984375","5845.62548828125","5845.62548828125","5845.62548828125","6079.39794921875","6079.39794921875","6079.39794921875","6918.46826171875","6918.46826171875","6918.46826171875","7318.546875","7318.546875","7318.546875","5752.3857421875","5752.3857421875","5752.3857421875"
"276600","5588.2001953125","5588.2001953125","5588.2001953125","5006.9638671875","5006.9638671875","5006.9638671875","5857.2451171875","5857.2451171875","5857.2451171875","6263.72021484375","6263.72021484375","6263.72021484375","6864.61865234375","6864.61865234375","6864.61865234375","7342.5185546875","7342.5185546875","7342.5185546875","5834.28271484375","5834.28271484375","5834.28271484375"
"276700","5452.0126953125","5452.0126953125","5452.0126953125","5000.00634765625","5000.00634765625","5000.00634765625","5693.71875","5693.71875","5693.71875","6225.115234375","6225.115234375","6225.115234375","6400.216796875","6400.216796875","6400.216796875","7170.03125","7170.03125","7170.03125","5792.6787109375","5792.6787109375","5792.6787109375"
"276800","5499.31494140625","5499.31494140625","5499.31494140625","5018.65625","5018.65625","5018.65625","5631.5400390625","5631.5400390625","5631.5400390625","6215.24853515625","6215.24853515625","6215.24853515625","6546.14892578125","6546.14892578125","6546.14892578125","6731.1591796875","6731.1591796875","6731.1591796875","5843.021484375","5843.021484375","5843.021484375"
"276900","5506.5712890625","5506.5712890625","5506.5712890625","5080.52587890625","5080.52587890625","5080.52587890625","5635.587890625","5635.587890625","5635.587890625","6254.1875","6254.1875","6254.1875","6559.1806640625","6559.1806640625","6559.1806640625","7366.62255859375","7366.62255859375","7366.62255859375","5824.61767578125","5824.61767578125","5824.61767578125"
"277000","5441.41748046875","5441.41748046875","5441.41748046875","5032.99609375","5032.99609375","5032.99609375","5753.4619140625","5753.4619140625","5753.4619140625","6325.3623046875","6325.3623046875","6325.3623046875","6698.72265625","6698.72265625","6698.72265625","7494.68017578125","7494.68017578125","7494.68017578125","5448.638671875","5448.638671875","5448.638671875"
"277100","5439.9814453125","5439.9814453125","5439.9814453125","5074.71435546875","5074.71435546875","5074.71435546875","5716.2939453125","5716.2939453125","5716.2939453125","6309.78369140625","6309.78369140625","6309.78369140625","6743.59375","6743.59375","6743.59375","7738.513671875","7738.513671875","7738.513671875","5308.85693359375","5308.85693359375","5308.85693359375"
"277200","5434.052734375","5434.052734375","5434.052734375","5066.451171875","5066.451171875","5066.451171875","5585.11376953125","5585.11376953125","5585.11376953125","6333.8349609375","6333.8349609375","6333.8349609375","6776.03271484375","6776.03271484375","6776.03271484375","7757.671875","7757.671875","7757.671875","5507.95068359375","5507.95068359375","5507.95068359375"
"277300","5393.748046875","5393.748046875","5393.748046875","5033.66455078125","5033.66455078125","5033.66455078125","5566.28759765625","5566.28759765625","5566.28759765625","6311.33740234375","6311.33740234375","6311.33740234375","6831.06396484375","6831.06396484375","6831.06396484375","7825.78857421875","7825.78857421875","7825.78857421875","5450.59423828125","5450.59423828125","5450.59423828125"
"277400","5252.05810546875","5252.05810546875","5252.05810546875","5124.4375","5124.4375","5124.4375","5671.92431640625","5671.92431640625","5671.92431640625","6347.3779296875","6347.3779296875","6347.3779296875","6637.11376953125","6637.11376953125","6637.11376953125","7509.15771484375","7509.15771484375","7509.15771484375","5436.28515625","5436.28515625","5436.28515625"
"277500","5140.46728515625","5140.46728515625","5140.46728515625","5060.373046875","5060.373046875","5060.373046875","5800.2138671875","5800.2138671875","5800.2138671875","6396.74951171875","6396.74951171875","6396.74951171875","6568.6767578125","6568.6767578125","6568.6767578125","7493.52734375","7493.52734375","7493.52734375","5459.3701171875","5459.3701171875","5459.3701171875"
"277600","5106.4033203125","5106.4033203125","5106.4033203125","4975.7080078125","4975.7080078125","4975.7080078125","5811.06640625","5811.06640625","5811.06640625","6239.5751953125","6239.5751953125","6239.5751953125","6713.169921875","6713.169921875","6713.169921875","7497.7119140625","7497.7119140625","7497.7119140625","5424.97119140625","5424.97119140625","5424.97119140625"
"277700","5178.52734375","5178.52734375","5178.52734375","5003.28466796875","5003.28466796875","5003.28466796875","5610.10009765625","5610.10009765625","5610.10009765625","6264.28271484375","6264.28271484375","6264.28271484375","6653.208984375","6653.208984375","6653.208984375","7513.693359375","7513.693359375","7513.693359375","5574.28759765625","5574.28759765625","5574.28759765625"
"277800","5181.15966796875","5181.15966796875","5181.15966796875","5105.201171875","5105.201171875","5105.201171875","5721.06005859375","5721.06005859375","5721.06005859375","6269.28125","6269.28125","6269.28125","6299.80810546875","6299.80810546875","6299.80810546875","7467.328125","7467.328125","7467.328125","5823.08447265625","5823.08447265625","5823.08447265625"
"277900","5287.65185546875","5287.65185546875","5287.65185546875","5019.76318359375","5019.76318359375","5019.76318359375","5638.5673828125","5638.5673828125","5638.5673828125","6263.17431640625","6263.17431640625","6263.17431640625","6382.736328125","6382.736328125","6382.736328125","7461.29541015625","7461.29541015625","7461.29541015625","5824.2451171875","5824.2451171875","5824.2451171875"
"278000","5311.28759765625","5311.28759765625","5311.28759765625","4999.74853515625","4999.74853515625","4999.74853515625","5674.966796875","5674.966796875","5674.966796875","6292.0986328125","6292.0986328125","6292.0986328125","6733.8193359375","6733.8193359375","6733.8193359375","7519.966796875","7519.966796875","7519.966796875","5926.7568359375","5926.7568359375","5926.7568359375"
"278100","5470.158203125","5470.158203125","5470.158203125","5146.27197265625","5146.27197265625","5146.27197265625","5717.4345703125","5717.4345703125","5717.4345703125","6176.68115234375","6176.68115234375","6176.68115234375","6914.009765625","6914.009765625","6914.009765625","7521.34521484375","7521.34521484375","7521.34521484375","5916.65380859375","5916.65380859375","5916.65380859375"
"278200","5504.55615234375","5504.55615234375","5504.55615234375","5059.56494140625","5059.56494140625","5059.56494140625","5680.17333984375","5680.17333984375","5680.17333984375","6175.71240234375","6175.71240234375","6175.71240234375","6976.0830078125","6976.0830078125","6976.0830078125","7529.6962890625","7529.6962890625","7529.6962890625","5943.33203125","5943.33203125","5943.33203125"
"278300","5389.0908203125","5389.0908203125","5389.0908203125","4981.02685546875","4981.02685546875","4981.02685546875","5695.10888671875","5695.10888671875","5695.10888671875","6220.1611328125","6220.1611328125","6220.1611328125","6264.341796875","6264.341796875","6264.341796875","7494.1591796875","7494.1591796875","7494.1591796875","6036.3544921875","6036.3544921875","6036.3544921875"
"278400","5467.9873046875","5467.9873046875","5467.9873046875","4957.4169921875","4957.4169921875","4957.4169921875","5912.3642578125","5912.3642578125","5912.3642578125","6243.8798828125","6243.8798828125","6243.8798828125","6693.79443359375","6693.79443359375","6693.79443359375","7496.81298828125","7496.81298828125","7496.81298828125","6073.8857421875","6073.8857421875","6073.8857421875"
"278500","5445.232421875","5445.232421875","5445.232421875","4948.33056640625","4948.33056640625","4948.33056640625","5580.8486328125","5580.8486328125","5580.8486328125","6294.28369140625","6294.28369140625","6294.28369140625","6108.97265625","6108.97265625","6108.97265625","7535.9091796875","7535.9091796875","7535.9091796875","6114.04296875","6114.04296875","6114.04296875"
"278600","5495.8076171875","5495.8076171875","5495.8076171875","4961.18994140625","4961.18994140625","4961.18994140625","5276.814453125","5276.814453125","5276.814453125","6256.10498046875","6256.10498046875","6256.10498046875","6461.57177734375","6461.57177734375","6461.57177734375","7539.25439453125","7539.25439453125","7539.25439453125","6123.63427734375","6123.63427734375","6123.63427734375"
"278700","5435.10107421875","5435.10107421875","5435.10107421875","4944.66259765625","4944.66259765625","4944.66259765625","5697.43115234375","5697.43115234375","5697.43115234375","6019.3173828125","6019.3173828125","6019.3173828125","6447.455078125","6447.455078125","6447.455078125","7518.12451171875","7518.12451171875","7518.12451171875","6126.15673828125","6126.15673828125","6126.15673828125"
"278800","5413.849609375","5413.849609375","5413.849609375","4921.349609375","4921.349609375","4921.349609375","5489.103515625","5489.103515625","5489.103515625","6016.96142578125","6016.96142578125","6016.96142578125","7035.68017578125","7035.68017578125","7035.68017578125","7485.08203125","7485.08203125","7485.08203125","6133.51513671875","6133.51513671875","6133.51513671875"
"278900","5377.65625","5377.65625","5377.65625","4999.49365234375","4999.49365234375","4999.49365234375","5485.10888671875","5485.10888671875","5485.10888671875","6092.25634765625","6092.25634765625","6092.25634765625","6403.8974609375","6403.8974609375","6403.8974609375","7564.58203125","7564.58203125","7564.58203125","6023.89208984375","6023.89208984375","6023.89208984375"
"279000","5469.13330078125","5469.13330078125","5469.13330078125","5075.34912109375","5075.34912109375","5075.34912109375","5509.15625","5509.15625","5509.15625","6098.72021484375","6098.72021484375","6098.72021484375","6524.66357421875","6524.66357421875","6524.66357421875","7215.857421875","7215.857421875","7215.857421875","5868.517578125","5868.517578125","5868.517578125"
"279100","5286.72607421875","5286.72607421875","5286.72607421875","5078.48876953125","5078.48876953125","5078.48876953125","5646.76708984375","5646.76708984375","5646.76708984375","6221.21240234375","6221.21240234375","6221.21240234375","6872.4619140625","6872.4619140625","6872.4619140625","6859.400390625","6859.400390625","6859.400390625","5924.400390625","5924.400390625","5924.400390625"
"279200","5315.224609375","5315.224609375","5315.224609375","5036.17333984375","5036.17333984375","5036.17333984375","5784.05615234375","5784.05615234375","5784.05615234375","6121.6904296875","6121.6904296875","6121.6904296875","6957.482421875","6957.482421875","6957.482421875","6701.47802734375","6701.47802734375","6701.47802734375","5997.05078125","5997.05078125","5997.05078125"
"279300","5489.81640625","5489.81640625","5489.81640625","5003.18994140625","5003.18994140625","5003.18994140625","5637.4931640625","5637.4931640625","5637.4931640625","6085.8994140625","6085.8994140625","6085.8994140625","6909.32568359375","6909.32568359375","6909.32568359375","6986.36376953125","6986.36376953125","6986.36376953125","5998.9951171875","5998.9951171875","5998.9951171875"
"279400","5426.77490234375","5426.77490234375","5426.77490234375","5017.42822265625","5017.42822265625","5017.42822265625","5492.66259765625","5492.66259765625","5492.66259765625","6030.25048828125","6030.25048828125","6030.25048828125","6676.314453125","6676.314453125","6676.314453125","7104.57080078125","7104.57080078125","7104.57080078125","6022.38232421875","6022.38232421875","6022.38232421875"
"279500","5355.2314453125","5355.2314453125","5355.2314453125","5030.05859375","5030.05859375","5030.05859375","5799.98876953125","5799.98876953125","5799.98876953125","5953.79248046875","5953.79248046875","5953.79248046875","6754.10107421875","6754.10107421875","6754.10107421875","7063.03955078125","7063.03955078125","7063.03955078125","6023.775390625","6023.775390625","6023.775390625"
"279600","5328.16943359375","5328.16943359375","5328.16943359375","4930.314453125","4930.314453125","4930.314453125","5659.73583984375","5659.73583984375","5659.73583984375","6107.20703125","6107.20703125","6107.20703125","6591.705078125","6591.705078125","6591.705078125","7053.08740234375","7053.08740234375","7053.08740234375","5862.78564453125","5862.78564453125","5862.78564453125"
"279700","5381.49853515625","5381.49853515625","5381.49853515625","4956.98291015625","4956.98291015625","4956.98291015625","5729.5087890625","5729.5087890625","5729.5087890625","6229.974609375","6229.974609375","6229.974609375","6689.5361328125","6689.5361328125","6689.5361328125","6928.2099609375","6928.2099609375","6928.2099609375","5770.974609375","5770.974609375","5770.974609375"
"279800","5419.966796875","5419.966796875","5419.966796875","5028.595703125","5028.595703125","5028.595703125","5668.197265625","5668.197265625","5668.197265625","6144.56005859375","6144.56005859375","6144.56005859375","6818.40673828125","6818.40673828125","6818.40673828125","7002.73388671875","7002.73388671875","7002.73388671875","5848.3544921875","5848.3544921875","5848.3544921875"
"279900","5244.76123046875","5244.76123046875","5244.76123046875","4976.3486328125","4976.3486328125","4976.3486328125","5711.48388671875","5711.48388671875","5711.48388671875","5916.43701171875","5916.43701171875","5916.43701171875","6791.5732421875","6791.5732421875","6791.5732421875","7086.83251953125","7086.83251953125","7086.83251953125","5812.34521484375","5812.34521484375","5812.34521484375"
"280000","5162.654296875","5162.654296875","5162.654296875","4896.79833984375","4896.79833984375","4896.79833984375","5510.24853515625","5510.24853515625","5510.24853515625","6184.91455078125","6184.91455078125","6184.91455078125","6782.32666015625","6782.32666015625","6782.32666015625","7155.19189453125","7155.19189453125","7155.19189453125","5766.6767578125","5766.6767578125","5766.6767578125"
"280100","5513.17041015625","5513.17041015625","5513.17041015625","4952.384765625","4952.384765625","4952.384765625","5707.072265625","5707.072265625","5707.072265625","6283.50634765625","6283.50634765625","6283.50634765625","6791.669921875","6791.669921875","6791.669921875","7365.439453125","7365.439453125","7365.439453125","5759.64306640625","5759.64306640625","5759.64306640625"
"280200","5464.75","5464.75","5464.75","5003.4345703125","5003.4345703125","5003.4345703125","5690.62060546875","5690.62060546875","5690.62060546875","6181.96875","6181.96875","6181.96875","6779.3935546875","6779.3935546875","6779.3935546875","7332.65478515625","7332.65478515625","7332.65478515625","5883.54833984375","5883.54833984375","5883.54833984375"
"280300","5445.056640625","5445.056640625","5445.056640625","5012.4375","5012.4375","5012.4375","5502.07177734375","5502.07177734375","5502.07177734375","6086.16748046875","6086.16748046875","6086.16748046875","6705.58251953125","6705.58251953125","6705.58251953125","7353.16357421875","7353.16357421875","7353.16357421875","5875.54931640625","5875.54931640625","5875.54931640625"
"280400","5515.169921875","5515.169921875","5515.169921875","5023.67333984375","5023.67333984375","5023.67333984375","5636.28857421875","5636.28857421875","5636.28857421875","6028.328125","6028.328125","6028.328125","6563.744140625","6563.744140625","6563.744140625","7026.126953125","7026.126953125","7026.126953125","5836.30859375","5836.30859375","5836.30859375"
"280500","5395.294921875","5395.294921875","5395.294921875","5077.30615234375","5077.30615234375","5077.30615234375","5448.83056640625","5448.83056640625","5448.83056640625","6135.7451171875","6135.7451171875","6135.7451171875","6387.32861328125","6387.32861328125","6387.32861328125","7051.17236328125","7051.17236328125","7051.17236328125","5797.22607421875","5797.22607421875","5797.22607421875"
"280600","5427.3544921875","5427.3544921875","5427.3544921875","5089.19482421875","5089.19482421875","5089.19482421875","5350.13623046875","5350.13623046875","5350.13623046875","6147.98876953125","6147.98876953125","6147.98876953125","6492.63232421875","6492.63232421875","6492.63232421875","7086.42822265625","7086.42822265625","7086.42822265625","5723.56640625","5723.56640625","5723.56640625"
"280700","5406.8798828125","5406.8798828125","5406.8798828125","5018.67333984375","5018.67333984375","5018.67333984375","5407.8369140625","5407.8369140625","5407.8369140625","6155.93896484375","6155.93896484375","6155.93896484375","6800.14501953125","6800.14501953125","6800.14501953125","7159.8193359375","7159.8193359375","7159.8193359375","5764.318359375","5764.318359375","5764.318359375"
"280800","5418.49609375","5418.49609375","5418.49609375","4961.896484375","4961.896484375","4961.896484375","5483.671875","5483.671875","5483.671875","6161.05859375","6161.05859375","6161.05859375","6876.61083984375","6876.61083984375","6876.61083984375","7178.09130859375","7178.09130859375","7178.09130859375","5781.244140625","5781.244140625","5781.244140625"
"280900","5391.1923828125","5391.1923828125","5391.1923828125","4944.541015625","4944.541015625","4944.541015625","5612.9404296875","5612.9404296875","5612.9404296875","6144.4970703125","6144.4970703125","6144.4970703125","6835.7939453125","6835.7939453125","6835.7939453125","7202.93505859375","7202.93505859375","7202.93505859375","5849.18603515625","5849.18603515625","5849.18603515625"
"281000","5376.4560546875","5376.4560546875","5376.4560546875","4851.68310546875","4851.68310546875","4851.68310546875","5516.94873046875","5516.94873046875","5516.94873046875","6199.4580078125","6199.4580078125","6199.4580078125","6774.60986328125","6774.60986328125","6774.60986328125","7085.2998046875","7085.2998046875","7085.2998046875","5890.35498046875","5890.35498046875","5890.35498046875"
"281100","5471.4150390625","5471.4150390625","5471.4150390625","4924.47119140625","4924.47119140625","4924.47119140625","5285.51416015625","5285.51416015625","5285.51416015625","6286.51806640625","6286.51806640625","6286.51806640625","6640.2998046875","6640.2998046875","6640.2998046875","7100.921875","7100.921875","7100.921875","5915.109375","5915.109375","5915.109375"
"281200","5350.1748046875","5350.1748046875","5350.1748046875","4869.74365234375","4869.74365234375","4869.74365234375","5768.9130859375","5768.9130859375","5768.9130859375","6260.14697265625","6260.14697265625","6260.14697265625","6644.68798828125","6644.68798828125","6644.68798828125","7118.408203125","7118.408203125","7118.408203125","5917.19384765625","5917.19384765625","5917.19384765625"
"281300","5165.728515625","5165.728515625","5165.728515625","4885.80615234375","4885.80615234375","4885.80615234375","5765.798828125","5765.798828125","5765.798828125","6168.27001953125","6168.27001953125","6168.27001953125","6544.7236328125","6544.7236328125","6544.7236328125","7185.630859375","7185.630859375","7185.630859375","5916.34228515625","5916.34228515625","5916.34228515625"
"281400","5351.6064453125","5351.6064453125","5351.6064453125","4976.32958984375","4976.32958984375","4976.32958984375","5639.60888671875","5639.60888671875","5639.60888671875","6001.77734375","6001.77734375","6001.77734375","6523.4619140625","6523.4619140625","6523.4619140625","7148.19384765625","7148.19384765625","7148.19384765625","5945.244140625","5945.244140625","5945.244140625"
"281500","5239.95068359375","5239.95068359375","5239.95068359375","4964.06298828125","4964.06298828125","4964.06298828125","5699.53271484375","5699.53271484375","5699.53271484375","6017.54248046875","6017.54248046875","6017.54248046875","6590.82861328125","6590.82861328125","6590.82861328125","7192.92626953125","7192.92626953125","7192.92626953125","5938.802734375","5938.802734375","5938.802734375"
"281600","5297.314453125","5297.314453125","5297.314453125","4961.13525390625","4961.13525390625","4961.13525390625","5853.5576171875","5853.5576171875","5853.5576171875","5999.228515625","5999.228515625","5999.228515625","6600.634765625","6600.634765625","6600.634765625","7209.1123046875","7209.1123046875","7209.1123046875","5999.84375","5999.84375","5999.84375"
"281700","5311.759765625","5311.759765625","5311.759765625","4885.568359375","4885.568359375","4885.568359375","5780.365234375","5780.365234375","5780.365234375","6186.970703125","6186.970703125","6186.970703125","6539.68896484375","6539.68896484375","6539.68896484375","7320.404296875","7320.404296875","7320.404296875","6016.18701171875","6016.18701171875","6016.18701171875"
"281800","5334.8251953125","5334.8251953125","5334.8251953125","4906.25","4906.25","4906.25","5853.45703125","5853.45703125","5853.45703125","6134.18701171875","6134.18701171875","6134.18701171875","6698.41943359375","6698.41943359375","6698.41943359375","7290.00732421875","7290.00732421875","7290.00732421875","6013.17431640625","6013.17431640625","6013.17431640625"
"281900","5292.59130859375","5292.59130859375","5292.59130859375","4869.4638671875","4869.4638671875","4869.4638671875","5734.58447265625","5734.58447265625","5734.58447265625","6042.72119140625","6042.72119140625","6042.72119140625","6796.2783203125","6796.2783203125","6796.2783203125","7297.8505859375","7297.8505859375","7297.8505859375","6022.28515625","6022.28515625","6022.28515625"
"282000","5129.30126953125","5129.30126953125","5129.30126953125","4889.7919921875","4889.7919921875","4889.7919921875","5589.40869140625","5589.40869140625","5589.40869140625","6007.78515625","6007.78515625","6007.78515625","6811.76513671875","6811.76513671875","6811.76513671875","6943.35302734375","6943.35302734375","6943.35302734375","5973.099609375","5973.099609375","5973.099609375"
"282100","5191.7470703125","5191.7470703125","5191.7470703125","4854.0751953125","4854.0751953125","4854.0751953125","5615.05126953125","5615.05126953125","5615.05126953125","6008.67138671875","6008.67138671875","6008.67138671875","6765.591796875","6765.591796875","6765.591796875","6721.2275390625","6721.2275390625","6721.2275390625","6004.0029296875","6004.0029296875","6004.0029296875"
"282200","5185.9892578125","5185.9892578125","5185.9892578125","4883.35986328125","4883.35986328125","4883.35986328125","5517.498046875","5517.498046875","5517.498046875","5991.451171875","5991.451171875","5991.451171875","6579.44677734375","6579.44677734375","6579.44677734375","6924.8994140625","6924.8994140625","6924.8994140625","5965.63134765625","5965.63134765625","5965.63134765625"
"282300","5273.580078125","5273.580078125","5273.580078125","4966.6044921875","4966.6044921875","4966.6044921875","5508.10888671875","5508.10888671875","5508.10888671875","5981.4375","5981.4375","5981.4375","6635.33447265625","6635.33447265625","6635.33447265625","7345.38232421875","7345.38232421875","7345.38232421875","5895.64697265625","5895.64697265625","5895.64697265625"
"282400","5070.52197265625","5070.52197265625","5070.52197265625","4949.96240234375","4949.96240234375","4949.96240234375","5356.5126953125","5356.5126953125","5356.5126953125","6017.79638671875","6017.79638671875","6017.79638671875","6676.9619140625","6676.9619140625","6676.9619140625","7478.236328125","7478.236328125","7478.236328125","5683.75146484375","5683.75146484375","5683.75146484375"
"282500","5141.07666015625","5141.07666015625","5141.07666015625","4944.5634765625","4944.5634765625","4944.5634765625","5361.6689453125","5361.6689453125","5361.6689453125","6060.892578125","6060.892578125","6060.892578125","6382.70556640625","6382.70556640625","6382.70556640625","7436.05615234375","7436.05615234375","7436.05615234375","5675.634765625","5675.634765625","5675.634765625"
"282600","5155.24072265625","5155.24072265625","5155.24072265625","4953.798828125","4953.798828125","4953.798828125","5479.19482421875","5479.19482421875","5479.19482421875","6096.53955078125","6096.53955078125","6096.53955078125","6667.263671875","6667.263671875","6667.263671875","7458.2568359375","7458.2568359375","7458.2568359375","5750.0380859375","5750.0380859375","5750.0380859375"
"282700","5258.56884765625","5258.56884765625","5258.56884765625","5016.6806640625","5016.6806640625","5016.6806640625","5362.28076171875","5362.28076171875","5362.28076171875","6060.302734375","6060.302734375","6060.302734375","6778.97802734375","6778.97802734375","6778.97802734375","7534.0517578125","7534.0517578125","7534.0517578125","5798.6845703125","5798.6845703125","5798.6845703125"
"282800","5171.65673828125","5171.65673828125","5171.65673828125","5074.23291015625","5074.23291015625","5074.23291015625","5351.44140625","5351.44140625","5351.44140625","6088.19384765625","6088.19384765625","6088.19384765625","6693.26708984375","6693.26708984375","6693.26708984375","7594.5595703125","7594.5595703125","7594.5595703125","5865.0439453125","5865.0439453125","5865.0439453125"
"282900","5100.1044921875","5100.1044921875","5100.1044921875","4968.22607421875","4968.22607421875","4968.22607421875","5651.125","5651.125","5651.125","6084.59375","6084.59375","6084.59375","6589.46875","6589.46875","6589.46875","7731.3408203125","7731.3408203125","7731.3408203125","5888.72802734375","5888.72802734375","5888.72802734375"
"283000","5276.81298828125","5276.81298828125","5276.81298828125","4917.51513671875","4917.51513671875","4917.51513671875","5375.8798828125","5375.8798828125","5375.8798828125","6112.115234375","6112.115234375","6112.115234375","6624.74072265625","6624.74072265625","6624.74072265625","7586.52490234375","7586.52490234375","7586.52490234375","5799.82666015625","5799.82666015625","5799.82666015625"
"283100","5189.15576171875","5189.15576171875","5189.15576171875","4985.03271484375","4985.03271484375","4985.03271484375","5546.0986328125","5546.0986328125","5546.0986328125","6000.736328125","6000.736328125","6000.736328125","6569.7685546875","6569.7685546875","6569.7685546875","7605.83251953125","7605.83251953125","7605.83251953125","5768.31689453125","5768.31689453125","5768.31689453125"
"283200","5231.25927734375","5231.25927734375","5231.25927734375","4912.529296875","4912.529296875","4912.529296875","5552.107421875","5552.107421875","5552.107421875","5908.91455078125","5908.91455078125","5908.91455078125","6592.99560546875","6592.99560546875","6592.99560546875","7544.48486328125","7544.48486328125","7544.48486328125","5767.0087890625","5767.0087890625","5767.0087890625"
"283300","5142.91943359375","5142.91943359375","5142.91943359375","4895.232421875","4895.232421875","4895.232421875","5559.4931640625","5559.4931640625","5559.4931640625","5950.43359375","5950.43359375","5950.43359375","6434.74609375","6434.74609375","6434.74609375","7441.5537109375","7441.5537109375","7441.5537109375","5861.46923828125","5861.46923828125","5861.46923828125"
"283400","5331.8935546875","5331.8935546875","5331.8935546875","4904.98828125","4904.98828125","4904.98828125","5665.47705078125","5665.47705078125","5665.47705078125","5959.88330078125","5959.88330078125","5959.88330078125","6272.181640625","6272.181640625","6272.181640625","7531.341796875","7531.341796875","7531.341796875","5854.9423828125","5854.9423828125","5854.9423828125"
"283500","5165.8935546875","5165.8935546875","5165.8935546875","4815.0849609375","4815.0849609375","4815.0849609375","5644.0849609375","5644.0849609375","5644.0849609375","6008.4873046875","6008.4873046875","6008.4873046875","6266.75","6266.75","6266.75","7616.82568359375","7616.82568359375","7616.82568359375","5863.08544921875","5863.08544921875","5863.08544921875"
"283600","5113.55517578125","5113.55517578125","5113.55517578125","4801.572265625","4801.572265625","4801.572265625","5802.5283203125","5802.5283203125","5802.5283203125","5929.4423828125","5929.4423828125","5929.4423828125","6478.61767578125","6478.61767578125","6478.61767578125","7604.85107421875","7604.85107421875","7604.85107421875","5903.19482421875","5903.19482421875","5903.19482421875"
"283700","5196.10546875","5196.10546875","5196.10546875","4882.99267578125","4882.99267578125","4882.99267578125","5798.83642578125","5798.83642578125","5798.83642578125","6045.59521484375","6045.59521484375","6045.59521484375","6427.78857421875","6427.78857421875","6427.78857421875","7539.25244140625","7539.25244140625","7539.25244140625","5851.5126953125","5851.5126953125","5851.5126953125"
"283800","5172.6201171875","5172.6201171875","5172.6201171875","4797.7255859375","4797.7255859375","4797.7255859375","5496.11767578125","5496.11767578125","5496.11767578125","6164.46630859375","6164.46630859375","6164.46630859375","6689.28955078125","6689.28955078125","6689.28955078125","7480.5693359375","7480.5693359375","7480.5693359375","5831.43310546875","5831.43310546875","5831.43310546875"
"283900","5373.24560546875","5373.24560546875","5373.24560546875","4796.64501953125","4796.64501953125","4796.64501953125","5611.865234375","5611.865234375","5611.865234375","6139.0576171875","6139.0576171875","6139.0576171875","6705.94921875","6705.94921875","6705.94921875","7474.18994140625","7474.18994140625","7474.18994140625","5847.38427734375","5847.38427734375","5847.38427734375"
"284000","5116.10302734375","5116.10302734375","5116.10302734375","4769.09814453125","4769.09814453125","4769.09814453125","5401.0537109375","5401.0537109375","5401.0537109375","5953.82373046875","5953.82373046875","5953.82373046875","6297.36572265625","6297.36572265625","6297.36572265625","7506.4130859375","7506.4130859375","7506.4130859375","5890.83935546875","5890.83935546875","5890.83935546875"
"284100","5357.47119140625","5357.47119140625","5357.47119140625","4765.4638671875","4765.4638671875","4765.4638671875","5485.8623046875","5485.8623046875","5485.8623046875","5843.28125","5843.28125","5843.28125","6852.41064453125","6852.41064453125","6852.41064453125","7097.5576171875","7097.5576171875","7097.5576171875","5895.193359375","5895.193359375","5895.193359375"
"284200","5329.7236328125","5329.7236328125","5329.7236328125","4838.6689453125","4838.6689453125","4838.6689453125","5457.7099609375","5457.7099609375","5457.7099609375","5999.90234375","5999.90234375","5999.90234375","7108.8330078125","7108.8330078125","7108.8330078125","6634.1826171875","6634.1826171875","6634.1826171875","5905.17822265625","5905.17822265625","5905.17822265625"
"284300","5378.87451171875","5378.87451171875","5378.87451171875","4810.673828125","4810.673828125","4810.673828125","5586.328125","5586.328125","5586.328125","5947.7587890625","5947.7587890625","5947.7587890625","6517.69140625","6517.69140625","6517.69140625","6479.419921875","6479.419921875","6479.419921875","5841.271484375","5841.271484375","5841.271484375"
"284400","5295.13916015625","5295.13916015625","5295.13916015625","4860.705078125","4860.705078125","4860.705078125","5432.14501953125","5432.14501953125","5432.14501953125","5950.8330078125","5950.8330078125","5950.8330078125","6615.82666015625","6615.82666015625","6615.82666015625","6812.89501953125","6812.89501953125","6812.89501953125","5736.10791015625","5736.10791015625","5736.10791015625"
"284500","5340.7607421875","5340.7607421875","5340.7607421875","4942.68994140625","4942.68994140625","4942.68994140625","5223.185546875","5223.185546875","5223.185546875","5975.74169921875","5975.74169921875","5975.74169921875","6643.4189453125","6643.4189453125","6643.4189453125","7235.8720703125","7235.8720703125","7235.8720703125","5740.7275390625","5740.7275390625","5740.7275390625"
"284600","5342.546875","5342.546875","5342.546875","4854.2421875","4854.2421875","4854.2421875","5479.77392578125","5479.77392578125","5479.77392578125","5881.69873046875","5881.69873046875","5881.69873046875","6562.05078125","6562.05078125","6562.05078125","7391.29931640625","7391.29931640625","7391.29931640625","5577.7998046875","5577.7998046875","5577.7998046875"
