"Step","1873380_2 - train/loss_contrastive","1873380_2 - train/loss_contrastive__MIN","1873380_2 - train/loss_contrastive__MAX","4395274 - train/loss_contrastive","4395274 - train/loss_contrastive__MIN","4395274 - train/loss_contrastive__MAX","1940028_1 - train/loss_contrastive","1940028_1 - train/loss_contrastive__MIN","1940028_1 - train/loss_contrastive__MAX","4520555_1 - train/loss_contrastive","4520555_1 - train/loss_contrastive__MIN","4520555_1 - train/loss_contrastive__MAX","2536305_1 - train/loss_contrastive","2536305_1 - train/loss_contrastive__MIN","2536305_1 - train/loss_contrastive__MAX","2536333_1 - train/loss_contrastive","2536333_1 - train/loss_contrastive__MIN","2536333_1 - train/loss_contrastive__MAX","1940035_0 - train/loss_contrastive","1940035_0 - train/loss_contrastive__MIN","1940035_0 - train/loss_contrastive__MAX"
"30900","6490.9326171875","6490.9326171875","6490.9326171875","6155.3388671875","6155.3388671875","6155.3388671875","7393.18505859375","7393.18505859375","7393.18505859375","7930.96923828125","7930.96923828125","7930.96923828125","8215.673828125","8215.673828125","8215.673828125","9262.16015625","9262.16015625","9262.16015625","6599.18603515625","6599.18603515625","6599.18603515625"
"31000","6676.89990234375","6676.89990234375","6676.89990234375","6160.16552734375","6160.16552734375","6160.16552734375","7065.64990234375","7065.64990234375","7065.64990234375","7764.44482421875","7764.44482421875","7764.44482421875","8539.458984375","8539.458984375","8539.458984375","9249.8818359375","9249.8818359375","9249.8818359375","6365.56494140625","6365.56494140625","6365.56494140625"
"31100","6622.5908203125","6622.5908203125","6622.5908203125","6182.9267578125","6182.9267578125","6182.9267578125","7307.69677734375","7307.69677734375","7307.69677734375","7708.47021484375","7708.47021484375","7708.47021484375","8589.46875","8589.46875","8589.46875","9334.9189453125","9334.9189453125","9334.9189453125","6630.97021484375","6630.97021484375","6630.97021484375"
"31200","6576.6611328125","6576.6611328125","6576.6611328125","6140.6279296875","6140.6279296875","6140.6279296875","7368.40234375","7368.40234375","7368.40234375","7541.63134765625","7541.63134765625","7541.63134765625","8022.37548828125","8022.37548828125","8022.37548828125","9000.4931640625","9000.4931640625","9000.4931640625","6702.28759765625","6702.28759765625","6702.28759765625"
"31300","6619.158203125","6619.158203125","6619.158203125","6081.5205078125","6081.5205078125","6081.5205078125","7338.75732421875","7338.75732421875","7338.75732421875","7700.09765625","7700.09765625","7700.09765625","8317.4736328125","8317.4736328125","8317.4736328125","7998.89990234375","7998.89990234375","7998.89990234375","6321.78857421875","6321.78857421875","6321.78857421875"
"31400","6648.51318359375","6648.51318359375","6648.51318359375","6259.35986328125","6259.35986328125","6259.35986328125","7204.52880859375","7204.52880859375","7204.52880859375","7872.263671875","7872.263671875","7872.263671875","8735.8671875","8735.8671875","8735.8671875","9181.3896484375","9181.3896484375","9181.3896484375","5916.43017578125","5916.43017578125","5916.43017578125"
"31500","6413.724609375","6413.724609375","6413.724609375","6246.341796875","6246.341796875","6246.341796875","7054.15478515625","7054.15478515625","7054.15478515625","8033.56298828125","8033.56298828125","8033.56298828125","8400.912109375","8400.912109375","8400.912109375","9384.35546875","9384.35546875","9384.35546875","6118.08984375","6118.08984375","6118.08984375"
"31600","6584.501953125","6584.501953125","6584.501953125","6254.08056640625","6254.08056640625","6254.08056640625","7249.28857421875","7249.28857421875","7249.28857421875","8005.18896484375","8005.18896484375","8005.18896484375","8610.2802734375","8610.2802734375","8610.2802734375","9445.029296875","9445.029296875","9445.029296875","6199.7392578125","6199.7392578125","6199.7392578125"
"31700","6577.5126953125","6577.5126953125","6577.5126953125","6258.08984375","6258.08984375","6258.08984375","7523.69580078125","7523.69580078125","7523.69580078125","8016.53369140625","8016.53369140625","8016.53369140625","8563.236328125","8563.236328125","8563.236328125","9226.0302734375","9226.0302734375","9226.0302734375","6441.8505859375","6441.8505859375","6441.8505859375"
"31800","6578.39453125","6578.39453125","6578.39453125","6241.97998046875","6241.97998046875","6241.97998046875","7326.33642578125","7326.33642578125","7326.33642578125","8049.796875","8049.796875","8049.796875","8256.197265625","8256.197265625","8256.197265625","9089.8330078125","9089.8330078125","9089.8330078125","6627.91552734375","6627.91552734375","6627.91552734375"
"31900","6507.3037109375","6507.3037109375","6507.3037109375","6186.259765625","6186.259765625","6186.259765625","7518.78076171875","7518.78076171875","7518.78076171875","8028.45703125","8028.45703125","8028.45703125","8450.1728515625","8450.1728515625","8450.1728515625","9349.6220703125","9349.6220703125","9349.6220703125","6696.36376953125","6696.36376953125","6696.36376953125"
"32000","6708.6298828125","6708.6298828125","6708.6298828125","6160.1826171875","6160.1826171875","6160.1826171875","7544.494140625","7544.494140625","7544.494140625","8047.529296875","8047.529296875","8047.529296875","8465.373046875","8465.373046875","8465.373046875","9363.6484375","9363.6484375","9363.6484375","6738.5517578125","6738.5517578125","6738.5517578125"
"32100","6571.6455078125","6571.6455078125","6571.6455078125","6084.9501953125","6084.9501953125","6084.9501953125","7519.33740234375","7519.33740234375","7519.33740234375","8062.2724609375","8062.2724609375","8062.2724609375","8505.1748046875","8505.1748046875","8505.1748046875","9379.71484375","9379.71484375","9379.71484375","6799.4111328125","6799.4111328125","6799.4111328125"
"32200","6467.82763671875","6467.82763671875","6467.82763671875","6180.154296875","6180.154296875","6180.154296875","7249.1376953125","7249.1376953125","7249.1376953125","8065.77880859375","8065.77880859375","8065.77880859375","8417.447265625","8417.447265625","8417.447265625","8641.171875","8641.171875","8641.171875","6803.20361328125","6803.20361328125","6803.20361328125"
"32300","6567.099609375","6567.099609375","6567.099609375","6111.49755859375","6111.49755859375","6111.49755859375","7465.67919921875","7465.67919921875","7465.67919921875","7997.8505859375","7997.8505859375","7997.8505859375","8410.580078125","8410.580078125","8410.580078125","9320.3916015625","9320.3916015625","9320.3916015625","6797.06982421875","6797.06982421875","6797.06982421875"
"32400","6577.951171875","6577.951171875","6577.951171875","6109.6357421875","6109.6357421875","6109.6357421875","7411.705078125","7411.705078125","7411.705078125","7917.0625","7917.0625","7917.0625","8507.833984375","8507.833984375","8507.833984375","9464.26953125","9464.26953125","9464.26953125","6824.46484375","6824.46484375","6824.46484375"
"32500","6367.896484375","6367.896484375","6367.896484375","5986.41015625","5986.41015625","5986.41015625","7351.2138671875","7351.2138671875","7351.2138671875","7796.373046875","7796.373046875","7796.373046875","8667.037109375","8667.037109375","8667.037109375","9138.8642578125","9138.8642578125","9138.8642578125","6796.4501953125","6796.4501953125","6796.4501953125"
"32600","6523.22998046875","6523.22998046875","6523.22998046875","6154.19921875","6154.19921875","6154.19921875","7489.6650390625","7489.6650390625","7489.6650390625","7842.736328125","7842.736328125","7842.736328125","8729.0283203125","8729.0283203125","8729.0283203125","9035.515625","9035.515625","9035.515625","6834.90234375","6834.90234375","6834.90234375"
"32700","6382.982421875","6382.982421875","6382.982421875","6091.013671875","6091.013671875","6091.013671875","7302.86083984375","7302.86083984375","7302.86083984375","7867.634765625","7867.634765625","7867.634765625","8760.0341796875","8760.0341796875","8760.0341796875","9056.7783203125","9056.7783203125","9056.7783203125","6732.72509765625","6732.72509765625","6732.72509765625"
"32800","6467.146484375","6467.146484375","6467.146484375","6072.13232421875","6072.13232421875","6072.13232421875","7188.96142578125","7188.96142578125","7188.96142578125","7901.71484375","7901.71484375","7901.71484375","8691.876953125","8691.876953125","8691.876953125","8616.6201171875","8616.6201171875","8616.6201171875","6707.47265625","6707.47265625","6707.47265625"
"32900","6511.740234375","6511.740234375","6511.740234375","6097.31298828125","6097.31298828125","6097.31298828125","7404.7548828125","7404.7548828125","7404.7548828125","7851.96142578125","7851.96142578125","7851.96142578125","8723.125","8723.125","8723.125","8946.896484375","8946.896484375","8946.896484375","6519.6904296875","6519.6904296875","6519.6904296875"
"33000","6600.85107421875","6600.85107421875","6600.85107421875","6132.31396484375","6132.31396484375","6132.31396484375","7236.5625","7236.5625","7236.5625","7767.94482421875","7767.94482421875","7767.94482421875","8754.365234375","8754.365234375","8754.365234375","9109.3095703125","9109.3095703125","9109.3095703125","6459.21826171875","6459.21826171875","6459.21826171875"
"33100","6641.17431640625","6641.17431640625","6641.17431640625","6035.857421875","6035.857421875","6035.857421875","7351.017578125","7351.017578125","7351.017578125","7659.45068359375","7659.45068359375","7659.45068359375","8638.6748046875","8638.6748046875","8638.6748046875","9247.1162109375","9247.1162109375","9247.1162109375","6399.03955078125","6399.03955078125","6399.03955078125"
"33200","6676.71875","6676.71875","6676.71875","6063.57861328125","6063.57861328125","6063.57861328125","7282.7236328125","7282.7236328125","7282.7236328125","7667.18359375","7667.18359375","7667.18359375","8489.4736328125","8489.4736328125","8489.4736328125","8549.4033203125","8549.4033203125","8549.4033203125","6490.6875","6490.6875","6490.6875"
"33300","6455.111328125","6455.111328125","6455.111328125","6104.34326171875","6104.34326171875","6104.34326171875","7227.20556640625","7227.20556640625","7227.20556640625","7747.40380859375","7747.40380859375","7747.40380859375","8371.029296875","8371.029296875","8371.029296875","8948.482421875","8948.482421875","8948.482421875","6512.57958984375","6512.57958984375","6512.57958984375"
"33400","6417.3076171875","6417.3076171875","6417.3076171875","6003.36669921875","6003.36669921875","6003.36669921875","7068.85986328125","7068.85986328125","7068.85986328125","7823.24267578125","7823.24267578125","7823.24267578125","8785.96484375","8785.96484375","8785.96484375","9323.7978515625","9323.7978515625","9323.7978515625","6529.576171875","6529.576171875","6529.576171875"
"33500","6433.4560546875","6433.4560546875","6433.4560546875","6058.587890625","6058.587890625","6058.587890625","6990.9150390625","6990.9150390625","6990.9150390625","7888.93701171875","7888.93701171875","7888.93701171875","8543.4521484375","8543.4521484375","8543.4521484375","9351.6640625","9351.6640625","9351.6640625","6523.77001953125","6523.77001953125","6523.77001953125"
"33600","6323.802734375","6323.802734375","6323.802734375","6060.02490234375","6060.02490234375","6060.02490234375","7381.70458984375","7381.70458984375","7381.70458984375","7911.2470703125","7911.2470703125","7911.2470703125","8496.751953125","8496.751953125","8496.751953125","9293.63671875","9293.63671875","9293.63671875","6531.779296875","6531.779296875","6531.779296875"
"33700","6409.05517578125","6409.05517578125","6409.05517578125","6042.8212890625","6042.8212890625","6042.8212890625","7382.65380859375","7382.65380859375","7382.65380859375","7848.296875","7848.296875","7848.296875","8151.525390625","8151.525390625","8151.525390625","9328.98828125","9328.98828125","9328.98828125","6501.623046875","6501.623046875","6501.623046875"
"33800","6347.298828125","6347.298828125","6347.298828125","6076.49853515625","6076.49853515625","6076.49853515625","7260.2451171875","7260.2451171875","7260.2451171875","7851.74560546875","7851.74560546875","7851.74560546875","7710.59765625","7710.59765625","7710.59765625","9307.05078125","9307.05078125","9307.05078125","6321.56103515625","6321.56103515625","6321.56103515625"
"33900","6341.99755859375","6341.99755859375","6341.99755859375","5988.22314453125","5988.22314453125","5988.22314453125","7198.6962890625","7198.6962890625","7198.6962890625","7886.19482421875","7886.19482421875","7886.19482421875","8532.22265625","8532.22265625","8532.22265625","9295.330078125","9295.330078125","9295.330078125","6288.33984375","6288.33984375","6288.33984375"
"34000","6444.82568359375","6444.82568359375","6444.82568359375","6059.326171875","6059.326171875","6059.326171875","7262.09619140625","7262.09619140625","7262.09619140625","7924.81005859375","7924.81005859375","7924.81005859375","8356.9873046875","8356.9873046875","8356.9873046875","9268.0400390625","9268.0400390625","9268.0400390625","6337.42822265625","6337.42822265625","6337.42822265625"
"34100","6592.91943359375","6592.91943359375","6592.91943359375","6077.7626953125","6077.7626953125","6077.7626953125","7120.09228515625","7120.09228515625","7120.09228515625","7975.1650390625","7975.1650390625","7975.1650390625","8490.9814453125","8490.9814453125","8490.9814453125","9319.015625","9319.015625","9319.015625","6467.25","6467.25","6467.25"
"34200","6581.2451171875","6581.2451171875","6581.2451171875","6049.1513671875","6049.1513671875","6049.1513671875","7298.25732421875","7298.25732421875","7298.25732421875","7824.20068359375","7824.20068359375","7824.20068359375","8020.28515625","8020.28515625","8020.28515625","9329.03125","9329.03125","9329.03125","6459.3173828125","6459.3173828125","6459.3173828125"
"34300","6466.70947265625","6466.70947265625","6466.70947265625","6053.40625","6053.40625","6053.40625","7256.73876953125","7256.73876953125","7256.73876953125","7775.3798828125","7775.3798828125","7775.3798828125","8342.0771484375","8342.0771484375","8342.0771484375","9122.357421875","9122.357421875","9122.357421875","6583.67236328125","6583.67236328125","6583.67236328125"
"34400","6412.591796875","6412.591796875","6412.591796875","6130.544921875","6130.544921875","6130.544921875","7200.19921875","7200.19921875","7200.19921875","7813.0673828125","7813.0673828125","7813.0673828125","7950.6533203125","7950.6533203125","7950.6533203125","9103.3056640625","9103.3056640625","9103.3056640625","6618.25634765625","6618.25634765625","6618.25634765625"
"34500","6525.65185546875","6525.65185546875","6525.65185546875","5920.98388671875","5920.98388671875","5920.98388671875","6985.8125","6985.8125","6985.8125","7794.65625","7794.65625","7794.65625","7652.34814453125","7652.34814453125","7652.34814453125","9120.0869140625","9120.0869140625","9120.0869140625","6634.46875","6634.46875","6634.46875"
"34600","6427.87939453125","6427.87939453125","6427.87939453125","6005.7236328125","6005.7236328125","6005.7236328125","7313.54248046875","7313.54248046875","7313.54248046875","7569.37646484375","7569.37646484375","7569.37646484375","8535.2216796875","8535.2216796875","8535.2216796875","8884.7470703125","8884.7470703125","8884.7470703125","6665.83984375","6665.83984375","6665.83984375"
