"Step","1873380_2 - train/loss_l2_speech_features","1873380_2 - train/loss_l2_speech_features__MIN","1873380_2 - train/loss_l2_speech_features__MAX","4395274 - train/loss_l2_speech_features","4395274 - train/loss_l2_speech_features__MIN","4395274 - train/loss_l2_speech_features__MAX","1940028_1 - train/loss_l2_speech_features","1940028_1 - train/loss_l2_speech_features__MIN","1940028_1 - train/loss_l2_speech_features__MAX","4520555_1 - train/loss_l2_speech_features","4520555_1 - train/loss_l2_speech_features__MIN","4520555_1 - train/loss_l2_speech_features__MAX","2536305_1 - train/loss_l2_speech_features","2536305_1 - train/loss_l2_speech_features__MIN","2536305_1 - train/loss_l2_speech_features__MAX","2536333_1 - train/loss_l2_speech_features","2536333_1 - train/loss_l2_speech_features__MIN","2536333_1 - train/loss_l2_speech_features__MAX","1940035_0 - train/loss_l2_speech_features","1940035_0 - train/loss_l2_speech_features__MIN","1940035_0 - train/loss_l2_speech_features__MAX"
"324600","5.365225791931152","5.365225791931152","5.365225791931152","5.935359954833984","5.935359954833984","5.935359954833984","2.735337495803833","2.735337495803833","2.735337495803833","2.1580491065979004","2.1580491065979004","2.1580491065979004","1.55189847946167","1.55189847946167","1.55189847946167","1.0429993867874146","1.0429993867874146","1.0429993867874146","0.723185122013092","0.723185122013092","0.723185122013092"
"324700","5.3136796951293945","5.3136796951293945","5.3136796951293945","5.945626258850098","5.945626258850098","5.945626258850098","2.745502233505249","2.745502233505249","2.745502233505249","2.1350934505462646","2.1350934505462646","2.1350934505462646","1.5356380939483643","1.5356380939483643","1.5356380939483643","1.0406756401062012","1.0406756401062012","1.0406756401062012","0.7337580919265747","0.7337580919265747","0.7337580919265747"
"324800","5.35443115234375","5.35443115234375","5.35443115234375","6.023674488067627","6.023674488067627","6.023674488067627","2.7283005714416504","2.7283005714416504","2.7283005714416504","2.1623528003692627","2.1623528003692627","2.1623528003692627","1.5557794570922852","1.5557794570922852","1.5557794570922852","0.9984201192855835","0.9984201192855835","0.9984201192855835","0.7346087694168091","0.7346087694168091","0.7346087694168091"
"324900","5.285884380340576","5.285884380340576","5.285884380340576","6.00314474105835","6.00314474105835","6.00314474105835","2.7313036918640137","2.7313036918640137","2.7313036918640137","2.1488828659057617","2.1488828659057617","2.1488828659057617","1.5204106569290161","1.5204106569290161","1.5204106569290161","1.021007776260376","1.021007776260376","1.021007776260376","0.740894615650177","0.740894615650177","0.740894615650177"
"325000","5.323329448699951","5.323329448699951","5.323329448699951","5.971909046173096","5.971909046173096","5.971909046173096","2.7168936729431152","2.7168936729431152","2.7168936729431152","2.147723436355591","2.147723436355591","2.147723436355591","1.5006922483444214","1.5006922483444214","1.5006922483444214","1.015373706817627","1.015373706817627","1.015373706817627","0.7329759001731873","0.7329759001731873","0.7329759001731873"
"325100","5.334046840667725","5.334046840667725","5.334046840667725","5.925430774688721","5.925430774688721","5.925430774688721","2.693082332611084","2.693082332611084","2.693082332611084","2.1573333740234375","2.1573333740234375","2.1573333740234375","1.5277161598205566","1.5277161598205566","1.5277161598205566","1.0255507230758667","1.0255507230758667","1.0255507230758667","0.7330902218818665","0.7330902218818665","0.7330902218818665"
"325200","5.406500339508057","5.406500339508057","5.406500339508057","5.957262992858887","5.957262992858887","5.957262992858887","2.648963212966919","2.648963212966919","2.648963212966919","2.1397178173065186","2.1397178173065186","2.1397178173065186","1.5362985134124756","1.5362985134124756","1.5362985134124756","1.0119534730911255","1.0119534730911255","1.0119534730911255","0.716136634349823","0.716136634349823","0.716136634349823"
"325300","5.453329086303711","5.453329086303711","5.453329086303711","5.995814323425293","5.995814323425293","5.995814323425293","2.673356294631958","2.673356294631958","2.673356294631958","2.146813154220581","2.146813154220581","2.146813154220581","1.5386580228805542","1.5386580228805542","1.5386580228805542","1.014060378074646","1.014060378074646","1.014060378074646","0.7272218465805054","0.7272218465805054","0.7272218465805054"
"325400","5.471863269805908","5.471863269805908","5.471863269805908","5.9165520668029785","5.9165520668029785","5.9165520668029785","2.683398485183716","2.683398485183716","2.683398485183716","2.1436190605163574","2.1436190605163574","2.1436190605163574","1.5260920524597168","1.5260920524597168","1.5260920524597168","1.0051714181900024","1.0051714181900024","1.0051714181900024","0.7347254753112793","0.7347254753112793","0.7347254753112793"
"325500","5.43562126159668","5.43562126159668","5.43562126159668","6.006673812866211","6.006673812866211","6.006673812866211","2.6755378246307373","2.6755378246307373","2.6755378246307373","2.1496739387512207","2.1496739387512207","2.1496739387512207","1.50449800491333","1.50449800491333","1.50449800491333","1.0014442205429077","1.0014442205429077","1.0014442205429077","0.7395331859588623","0.7395331859588623","0.7395331859588623"
"325600","5.443979263305664","5.443979263305664","5.443979263305664","6.009820461273193","6.009820461273193","6.009820461273193","2.6531331539154053","2.6531331539154053","2.6531331539154053","2.1270546913146973","2.1270546913146973","2.1270546913146973","1.4626966714859009","1.4626966714859009","1.4626966714859009","1.0062246322631836","1.0062246322631836","1.0062246322631836","0.7367910742759705","0.7367910742759705","0.7367910742759705"
"325700","5.405768871307373","5.405768871307373","5.405768871307373","5.982588291168213","5.982588291168213","5.982588291168213","2.697242021560669","2.697242021560669","2.697242021560669","2.134881019592285","2.134881019592285","2.134881019592285","1.4997104406356812","1.4997104406356812","1.4997104406356812","1.016749382019043","1.016749382019043","1.016749382019043","0.7322496771812439","0.7322496771812439","0.7322496771812439"
"325800","5.491110324859619","5.491110324859619","5.491110324859619","6.021059036254883","6.021059036254883","6.021059036254883","2.656219482421875","2.656219482421875","2.656219482421875","2.1059956550598145","2.1059956550598145","2.1059956550598145","1.5337425470352173","1.5337425470352173","1.5337425470352173","1.0173989534378052","1.0173989534378052","1.0173989534378052","0.7424206733703613","0.7424206733703613","0.7424206733703613"
"325900","5.394476413726807","5.394476413726807","5.394476413726807","5.997723579406738","5.997723579406738","5.997723579406738","2.667396306991577","2.667396306991577","2.667396306991577","2.1179544925689697","2.1179544925689697","2.1179544925689697","1.507652997970581","1.507652997970581","1.507652997970581","1.0314503908157349","1.0314503908157349","1.0314503908157349","0.7402921915054321","0.7402921915054321","0.7402921915054321"
"326000","5.377692222595215","5.377692222595215","5.377692222595215","6.033802032470703","6.033802032470703","6.033802032470703","2.643794059753418","2.643794059753418","2.643794059753418","2.159231662750244","2.159231662750244","2.159231662750244","1.5606744289398193","1.5606744289398193","1.5606744289398193","1.0344452857971191","1.0344452857971191","1.0344452857971191","0.7277091145515442","0.7277091145515442","0.7277091145515442"
"326100","5.3983330726623535","5.3983330726623535","5.3983330726623535","5.979101657867432","5.979101657867432","5.979101657867432","2.665148973464966","2.665148973464966","2.665148973464966","2.1458287239074707","2.1458287239074707","2.1458287239074707","1.5597437620162964","1.5597437620162964","1.5597437620162964","1.0338921546936035","1.0338921546936035","1.0338921546936035","0.7406452298164368","0.7406452298164368","0.7406452298164368"
"326200","5.392647743225098","5.392647743225098","5.392647743225098","5.978413105010986","5.978413105010986","5.978413105010986","2.6581060886383057","2.6581060886383057","2.6581060886383057","2.133545160293579","2.133545160293579","2.133545160293579","1.5521230697631836","1.5521230697631836","1.5521230697631836","1.0318406820297241","1.0318406820297241","1.0318406820297241","0.7231679558753967","0.7231679558753967","0.7231679558753967"
"326300","5.367621898651123","5.367621898651123","5.367621898651123","5.977032661437988","5.977032661437988","5.977032661437988","2.6559252738952637","2.6559252738952637","2.6559252738952637","2.147057294845581","2.147057294845581","2.147057294845581","1.5515751838684082","1.5515751838684082","1.5515751838684082","1.033739447593689","1.033739447593689","1.033739447593689","0.7260028123855591","0.7260028123855591","0.7260028123855591"
"326400","5.531309604644775","5.531309604644775","5.531309604644775","6.031174182891846","6.031174182891846","6.031174182891846","2.683217763900757","2.683217763900757","2.683217763900757","2.157942295074463","2.157942295074463","2.157942295074463","1.5367310047149658","1.5367310047149658","1.5367310047149658","1.0417144298553467","1.0417144298553467","1.0417144298553467","0.7359535098075867","0.7359535098075867","0.7359535098075867"
"326500","5.3599090576171875","5.3599090576171875","5.3599090576171875","5.988633632659912","5.988633632659912","5.988633632659912","2.696129083633423","2.696129083633423","2.696129083633423","2.1363306045532227","2.1363306045532227","2.1363306045532227","1.4734944105148315","1.4734944105148315","1.4734944105148315","1.033131718635559","1.033131718635559","1.033131718635559","0.7245345115661621","0.7245345115661621","0.7245345115661621"
"326600","5.412153720855713","5.412153720855713","5.412153720855713","5.987530708312988","5.987530708312988","5.987530708312988","2.7059249877929688","2.7059249877929688","2.7059249877929688","2.1292688846588135","2.1292688846588135","2.1292688846588135","1.4462093114852905","1.4462093114852905","1.4462093114852905","1.0258046388626099","1.0258046388626099","1.0258046388626099","0.7333637475967407","0.7333637475967407","0.7333637475967407"
"326700","5.406470775604248","5.406470775604248","5.406470775604248","6.020052909851074","6.020052909851074","6.020052909851074","2.722773551940918","2.722773551940918","2.722773551940918","2.134901762008667","2.134901762008667","2.134901762008667","1.5022538900375366","1.5022538900375366","1.5022538900375366","1.0240691900253296","1.0240691900253296","1.0240691900253296","0.7297259569168091","0.7297259569168091","0.7297259569168091"
"326800","5.491295337677002","5.491295337677002","5.491295337677002","6.039618492126465","6.039618492126465","6.039618492126465","2.6948328018188477","2.6948328018188477","2.6948328018188477","2.1134297847747803","2.1134297847747803","2.1134297847747803","1.5217790603637695","1.5217790603637695","1.5217790603637695","1.0456821918487549","1.0456821918487549","1.0456821918487549","0.7273937463760376","0.7273937463760376","0.7273937463760376"
"326900","5.469445705413818","5.469445705413818","5.469445705413818","5.992458343505859","5.992458343505859","5.992458343505859","2.6823151111602783","2.6823151111602783","2.6823151111602783","2.118659257888794","2.118659257888794","2.118659257888794","1.514865756034851","1.514865756034851","1.514865756034851","1.0509315729141235","1.0509315729141235","1.0509315729141235","0.7342106699943542","0.7342106699943542","0.7342106699943542"
"327000","5.357717514038086","5.357717514038086","5.357717514038086","5.975783824920654","5.975783824920654","5.975783824920654","2.6576218605041504","2.6576218605041504","2.6576218605041504","2.1239266395568848","2.1239266395568848","2.1239266395568848","1.4834403991699219","1.4834403991699219","1.4834403991699219","1.0558929443359375","1.0558929443359375","1.0558929443359375","0.730678915977478","0.730678915977478","0.730678915977478"
"327100","5.416549205780029","5.416549205780029","5.416549205780029","5.987845420837402","5.987845420837402","5.987845420837402","2.664168357849121","2.664168357849121","2.664168357849121","2.128697395324707","2.128697395324707","2.128697395324707","1.4835847616195679","1.4835847616195679","1.4835847616195679","1.0411409139633179","1.0411409139633179","1.0411409139633179","0.7316356897354126","0.7316356897354126","0.7316356897354126"
"327200","5.4609055519104","5.4609055519104","5.4609055519104","6.0018086433410645","6.0018086433410645","6.0018086433410645","2.660400390625","2.660400390625","2.660400390625","2.126917839050293","2.126917839050293","2.126917839050293","1.5337932109832764","1.5337932109832764","1.5337932109832764","1.0115998983383179","1.0115998983383179","1.0115998983383179","0.731651782989502","0.731651782989502","0.731651782989502"
"327300","5.435157299041748","5.435157299041748","5.435157299041748","5.956191539764404","5.956191539764404","5.956191539764404","2.706444025039673","2.706444025039673","2.706444025039673","2.128465175628662","2.128465175628662","2.128465175628662","1.5316752195358276","1.5316752195358276","1.5316752195358276","1.0220093727111816","1.0220093727111816","1.0220093727111816","0.7260376214981079","0.7260376214981079","0.7260376214981079"
"327400","5.476325511932373","5.476325511932373","5.476325511932373","5.979374408721924","5.979374408721924","5.979374408721924","2.696415901184082","2.696415901184082","2.696415901184082","2.1190197467803955","2.1190197467803955","2.1190197467803955","1.520214557647705","1.520214557647705","1.520214557647705","1.0294679403305054","1.0294679403305054","1.0294679403305054","0.7212623357772827","0.7212623357772827","0.7212623357772827"
"327500","5.434183120727539","5.434183120727539","5.434183120727539","6.015196323394775","6.015196323394775","6.015196323394775","2.708028554916382","2.708028554916382","2.708028554916382","2.125894069671631","2.125894069671631","2.125894069671631","1.5404847860336304","1.5404847860336304","1.5404847860336304","1.0241576433181763","1.0241576433181763","1.0241576433181763","0.7214295864105225","0.7214295864105225","0.7214295864105225"
"327600","5.509730339050293","5.509730339050293","5.509730339050293","6.02487850189209","6.02487850189209","6.02487850189209","2.709707260131836","2.709707260131836","2.709707260131836","2.11247181892395","2.11247181892395","2.11247181892395","1.5296831130981445","1.5296831130981445","1.5296831130981445","1.0544179677963257","1.0544179677963257","1.0544179677963257","0.7196654677391052","0.7196654677391052","0.7196654677391052"
"327700","5.484177112579346","5.484177112579346","5.484177112579346","6.02597713470459","6.02597713470459","6.02597713470459","2.6821515560150146","2.6821515560150146","2.6821515560150146","2.0963377952575684","2.0963377952575684","2.0963377952575684","1.5305408239364624","1.5305408239364624","1.5305408239364624","1.047440767288208","1.047440767288208","1.047440767288208","0.7180975079536438","0.7180975079536438","0.7180975079536438"
"327800","5.476147651672363","5.476147651672363","5.476147651672363","6.022921085357666","6.022921085357666","6.022921085357666","2.681413173675537","2.681413173675537","2.681413173675537","2.1075174808502197","2.1075174808502197","2.1075174808502197","1.5105507373809814","1.5105507373809814","1.5105507373809814","1.045544147491455","1.045544147491455","1.045544147491455","0.7177513241767883","0.7177513241767883","0.7177513241767883"
"327900","5.43446159362793","5.43446159362793","5.43446159362793","6.028069972991943","6.028069972991943","6.028069972991943","2.667550563812256","2.667550563812256","2.667550563812256","2.108962297439575","2.108962297439575","2.108962297439575","1.4876344203948975","1.4876344203948975","1.4876344203948975","1.0438846349716187","1.0438846349716187","1.0438846349716187","0.7165839672088623","0.7165839672088623","0.7165839672088623"
"328000","5.510960578918457","5.510960578918457","5.510960578918457","6.028512477874756","6.028512477874756","6.028512477874756","2.6421499252319336","2.6421499252319336","2.6421499252319336","2.123337984085083","2.123337984085083","2.123337984085083","1.5255862474441528","1.5255862474441528","1.5255862474441528","1.0507903099060059","1.0507903099060059","1.0507903099060059","0.713990330696106","0.713990330696106","0.713990330696106"
"328100","5.483389377593994","5.483389377593994","5.483389377593994","6.026179313659668","6.026179313659668","6.026179313659668","2.634481906890869","2.634481906890869","2.634481906890869","2.114380121231079","2.114380121231079","2.114380121231079","1.5418647527694702","1.5418647527694702","1.5418647527694702","1.024174451828003","1.024174451828003","1.024174451828003","0.7181012630462646","0.7181012630462646","0.7181012630462646"
"328200","5.405438423156738","5.405438423156738","5.405438423156738","6.083189487457275","6.083189487457275","6.083189487457275","2.6746370792388916","2.6746370792388916","2.6746370792388916","2.130117416381836","2.130117416381836","2.130117416381836","1.5312533378601074","1.5312533378601074","1.5312533378601074","1.0332649946212769","1.0332649946212769","1.0332649946212769","0.7190625071525574","0.7190625071525574","0.7190625071525574"
"328300","5.4342427253723145","5.4342427253723145","5.4342427253723145","6.068447113037109","6.068447113037109","6.068447113037109","2.684763193130493","2.684763193130493","2.684763193130493","2.1395325660705566","2.1395325660705566","2.1395325660705566","1.514610767364502","1.514610767364502","1.514610767364502","1.0435919761657715","1.0435919761657715","1.0435919761657715","0.7253723740577698","0.7253723740577698","0.7253723740577698"
"328400","5.500107288360596","5.500107288360596","5.500107288360596","6.0231404304504395","6.0231404304504395","6.0231404304504395","2.6663575172424316","2.6663575172424316","2.6663575172424316","2.125620126724243","2.125620126724243","2.125620126724243","1.4847095012664795","1.4847095012664795","1.4847095012664795","1.0143229961395264","1.0143229961395264","1.0143229961395264","0.7305921316146851","0.7305921316146851","0.7305921316146851"
"328500","5.438825607299805","5.438825607299805","5.438825607299805","6.031649589538574","6.031649589538574","6.031649589538574","2.7084593772888184","2.7084593772888184","2.7084593772888184","2.1209557056427","2.1209557056427","2.1209557056427","1.5162409543991089","1.5162409543991089","1.5162409543991089","1.0174455642700195","1.0174455642700195","1.0174455642700195","0.7188230752944946","0.7188230752944946","0.7188230752944946"
"328600","5.41482400894165","5.41482400894165","5.41482400894165","6.0593037605285645","6.0593037605285645","6.0593037605285645","2.684149742126465","2.684149742126465","2.684149742126465","2.117885112762451","2.117885112762451","2.117885112762451","1.5503075122833252","1.5503075122833252","1.5503075122833252","1.0263444185256958","1.0263444185256958","1.0263444185256958","0.7165896892547607","0.7165896892547607","0.7165896892547607"
"328700","5.466689586639404","5.466689586639404","5.466689586639404","6.022724628448486","6.022724628448486","6.022724628448486","2.673546075820923","2.673546075820923","2.673546075820923","2.1329636573791504","2.1329636573791504","2.1329636573791504","1.532568097114563","1.532568097114563","1.532568097114563","1.0367631912231445","1.0367631912231445","1.0367631912231445","0.7149078845977783","0.7149078845977783","0.7149078845977783"
"328800","5.489709377288818","5.489709377288818","5.489709377288818","6.063929557800293","6.063929557800293","6.063929557800293","2.694577693939209","2.694577693939209","2.694577693939209","2.11892032623291","2.11892032623291","2.11892032623291","1.5244386196136475","1.5244386196136475","1.5244386196136475","1.038642168045044","1.038642168045044","1.038642168045044","0.7287073731422424","0.7287073731422424","0.7287073731422424"
"328900","5.494631767272949","5.494631767272949","5.494631767272949","6.028052806854248","6.028052806854248","6.028052806854248","2.7008917331695557","2.7008917331695557","2.7008917331695557","2.109011650085449","2.109011650085449","2.109011650085449","1.5312901735305786","1.5312901735305786","1.5312901735305786","1.0292457342147827","1.0292457342147827","1.0292457342147827","0.7159668803215027","0.7159668803215027","0.7159668803215027"
"329000","5.484437942504883","5.484437942504883","5.484437942504883","6.0616841316223145","6.0616841316223145","6.0616841316223145","2.681856632232666","2.681856632232666","2.681856632232666","2.137939214706421","2.137939214706421","2.137939214706421","1.5337671041488647","1.5337671041488647","1.5337671041488647","1.024855136871338","1.024855136871338","1.024855136871338","0.7195321917533875","0.7195321917533875","0.7195321917533875"
"329100","5.492781162261963","5.492781162261963","5.492781162261963","6.094015121459961","6.094015121459961","6.094015121459961","2.6486809253692627","2.6486809253692627","2.6486809253692627","2.136420488357544","2.136420488357544","2.136420488357544","1.5226479768753052","1.5226479768753052","1.5226479768753052","1.0216435194015503","1.0216435194015503","1.0216435194015503","0.7214701175689697","0.7214701175689697","0.7214701175689697"
"329200","5.531826972961426","5.531826972961426","5.531826972961426","6.128851413726807","6.128851413726807","6.128851413726807","2.6665215492248535","2.6665215492248535","2.6665215492248535","2.147109270095825","2.147109270095825","2.147109270095825","1.544205904006958","1.544205904006958","1.544205904006958","1.0354398488998413","1.0354398488998413","1.0354398488998413","0.7161108255386353","0.7161108255386353","0.7161108255386353"
"329300","5.521488189697266","5.521488189697266","5.521488189697266","6.065915584564209","6.065915584564209","6.065915584564209","2.6650688648223877","2.6650688648223877","2.6650688648223877","2.156033515930176","2.156033515930176","2.156033515930176","1.5128235816955566","1.5128235816955566","1.5128235816955566","1.056439995765686","1.056439995765686","1.056439995765686","0.7192222476005554","0.7192222476005554","0.7192222476005554"
"329400","5.434738636016846","5.434738636016846","5.434738636016846","6.105892181396484","6.105892181396484","6.105892181396484","2.7000350952148438","2.7000350952148438","2.7000350952148438","2.1438980102539062","2.1438980102539062","2.1438980102539062","1.5513718128204346","1.5513718128204346","1.5513718128204346","1.0364025831222534","1.0364025831222534","1.0364025831222534","0.7272039651870728","0.7272039651870728","0.7272039651870728"
"329500","5.506478786468506","5.506478786468506","5.506478786468506","6.154190540313721","6.154190540313721","6.154190540313721","2.711421489715576","2.711421489715576","2.711421489715576","2.1511380672454834","2.1511380672454834","2.1511380672454834","1.5632452964782715","1.5632452964782715","1.5632452964782715","1.0474121570587158","1.0474121570587158","1.0474121570587158","0.7235139608383179","0.7235139608383179","0.7235139608383179"
"329600","5.470073699951172","5.470073699951172","5.470073699951172","6.100048065185547","6.100048065185547","6.100048065185547","2.655947685241699","2.655947685241699","2.655947685241699","2.120722770690918","2.120722770690918","2.120722770690918","1.5581793785095215","1.5581793785095215","1.5581793785095215","1.047570824623108","1.047570824623108","1.047570824623108","0.7170611619949341","0.7170611619949341","0.7170611619949341"
"329700","5.483557224273682","5.483557224273682","5.483557224273682","6.106576919555664","6.106576919555664","6.106576919555664","2.6691057682037354","2.6691057682037354","2.6691057682037354","2.124868869781494","2.124868869781494","2.124868869781494","1.5404152870178223","1.5404152870178223","1.5404152870178223","1.041917085647583","1.041917085647583","1.041917085647583","0.7253575325012207","0.7253575325012207","0.7253575325012207"
"329800","5.542729377746582","5.542729377746582","5.542729377746582","6.115454196929932","6.115454196929932","6.115454196929932","2.7113077640533447","2.7113077640533447","2.7113077640533447","2.147068977355957","2.147068977355957","2.147068977355957","1.5510531663894653","1.5510531663894653","1.5510531663894653","1.0690497159957886","1.0690497159957886","1.0690497159957886","0.7254583239555359","0.7254583239555359","0.7254583239555359"
"329900","5.502414703369141","5.502414703369141","5.502414703369141","6.089890956878662","6.089890956878662","6.089890956878662","2.688466787338257","2.688466787338257","2.688466787338257","2.1589229106903076","2.1589229106903076","2.1589229106903076","1.5570796728134155","1.5570796728134155","1.5570796728134155","1.0501139163970947","1.0501139163970947","1.0501139163970947","0.7311088442802429","0.7311088442802429","0.7311088442802429"
"330000","5.494579315185547","5.494579315185547","5.494579315185547","6.150360107421875","6.150360107421875","6.150360107421875","2.698601007461548","2.698601007461548","2.698601007461548","2.182988405227661","2.182988405227661","2.182988405227661","1.5484576225280762","1.5484576225280762","1.5484576225280762","1.058200716972351","1.058200716972351","1.058200716972351","0.7293626666069031","0.7293626666069031","0.7293626666069031"
"330100","5.398807525634766","5.398807525634766","5.398807525634766","6.086521625518799","6.086521625518799","6.086521625518799","2.728381633758545","2.728381633758545","2.728381633758545","2.157041549682617","2.157041549682617","2.157041549682617","1.5449978113174438","1.5449978113174438","1.5449978113174438","1.0631930828094482","1.0631930828094482","1.0631930828094482","0.7285439372062683","0.7285439372062683","0.7285439372062683"
"330200","5.435482025146484","5.435482025146484","5.435482025146484","6.127009391784668","6.127009391784668","6.127009391784668","2.6915414333343506","2.6915414333343506","2.6915414333343506","2.160961866378784","2.160961866378784","2.160961866378784","1.5478860139846802","1.5478860139846802","1.5478860139846802","1.0606968402862549","1.0606968402862549","1.0606968402862549","0.7256717681884766","0.7256717681884766","0.7256717681884766"
"330300","5.462520599365234","5.462520599365234","5.462520599365234","6.120052337646484","6.120052337646484","6.120052337646484","2.682075262069702","2.682075262069702","2.682075262069702","2.18339467048645","2.18339467048645","2.18339467048645","1.5108342170715332","1.5108342170715332","1.5108342170715332","1.0588268041610718","1.0588268041610718","1.0588268041610718","0.7270653247833252","0.7270653247833252","0.7270653247833252"
"330400","5.490807056427002","5.490807056427002","5.490807056427002","6.118780612945557","6.118780612945557","6.118780612945557","2.709585666656494","2.709585666656494","2.709585666656494","2.1673200130462646","2.1673200130462646","2.1673200130462646","1.5021324157714844","1.5021324157714844","1.5021324157714844","1.0446103811264038","1.0446103811264038","1.0446103811264038","0.7255023717880249","0.7255023717880249","0.7255023717880249"
"330500","5.427020072937012","5.427020072937012","5.427020072937012","6.144646644592285","6.144646644592285","6.144646644592285","2.746359348297119","2.746359348297119","2.746359348297119","2.1699717044830322","2.1699717044830322","2.1699717044830322","1.5382274389266968","1.5382274389266968","1.5382274389266968","1.0386854410171509","1.0386854410171509","1.0386854410171509","0.723767876625061","0.723767876625061","0.723767876625061"
"330600","5.465129375457764","5.465129375457764","5.465129375457764","6.121608734130859","6.121608734130859","6.121608734130859","2.7374746799468994","2.7374746799468994","2.7374746799468994","2.167980670928955","2.167980670928955","2.167980670928955","1.5516328811645508","1.5516328811645508","1.5516328811645508","1.0170223712921143","1.0170223712921143","1.0170223712921143","0.7270134091377258","0.7270134091377258","0.7270134091377258"
"330700","5.478022575378418","5.478022575378418","5.478022575378418","6.126003265380859","6.126003265380859","6.126003265380859","2.669842481613159","2.669842481613159","2.669842481613159","2.1756033897399902","2.1756033897399902","2.1756033897399902","1.5402586460113525","1.5402586460113525","1.5402586460113525","1.0288300514221191","1.0288300514221191","1.0288300514221191","0.7237246632575989","0.7237246632575989","0.7237246632575989"
"330800","5.482382774353027","5.482382774353027","5.482382774353027","6.130307197570801","6.130307197570801","6.130307197570801","2.6825506687164307","2.6825506687164307","2.6825506687164307","2.168678045272827","2.168678045272827","2.168678045272827","1.533177375793457","1.533177375793457","1.533177375793457","1.0374531745910645","1.0374531745910645","1.0374531745910645","0.7284216284751892","0.7284216284751892","0.7284216284751892"
"330900","5.548723220825195","5.548723220825195","5.548723220825195","6.140048980712891","6.140048980712891","6.140048980712891","2.7301149368286133","2.7301149368286133","2.7301149368286133","2.1782755851745605","2.1782755851745605","2.1782755851745605","1.4616540670394897","1.4616540670394897","1.4616540670394897","1.0391143560409546","1.0391143560409546","1.0391143560409546","0.7273549437522888","0.7273549437522888","0.7273549437522888"
"331000","5.585012435913086","5.585012435913086","5.585012435913086","6.097645282745361","6.097645282745361","6.097645282745361","2.6901557445526123","2.6901557445526123","2.6901557445526123","2.149186134338379","2.149186134338379","2.149186134338379","1.4761338233947754","1.4761338233947754","1.4761338233947754","1.0451745986938477","1.0451745986938477","1.0451745986938477","0.7240847945213318","0.7240847945213318","0.7240847945213318"
"331100","5.495424747467041","5.495424747467041","5.495424747467041","6.118331432342529","6.118331432342529","6.118331432342529","2.6898741722106934","2.6898741722106934","2.6898741722106934","2.1612377166748047","2.1612377166748047","2.1612377166748047","1.5382214784622192","1.5382214784622192","1.5382214784622192","1.0464696884155273","1.0464696884155273","1.0464696884155273","0.7220079302787781","0.7220079302787781","0.7220079302787781"
"331200","5.566448211669922","5.566448211669922","5.566448211669922","6.158362865447998","6.158362865447998","6.158362865447998","2.7227911949157715","2.7227911949157715","2.7227911949157715","2.1518547534942627","2.1518547534942627","2.1518547534942627","1.5189239978790283","1.5189239978790283","1.5189239978790283","1.0651808977127075","1.0651808977127075","1.0651808977127075","0.7241276502609253","0.7241276502609253","0.7241276502609253"
"331300","5.608953475952148","5.608953475952148","5.608953475952148","6.220992565155029","6.220992565155029","6.220992565155029","2.730053186416626","2.730053186416626","2.730053186416626","2.1746582984924316","2.1746582984924316","2.1746582984924316","1.551910400390625","1.551910400390625","1.551910400390625","1.0504788160324097","1.0504788160324097","1.0504788160324097","0.7230182886123657","0.7230182886123657","0.7230182886123657"
"331400","5.577211856842041","5.577211856842041","5.577211856842041","6.181570053100586","6.181570053100586","6.181570053100586","2.6670594215393066","2.6670594215393066","2.6670594215393066","2.174490451812744","2.174490451812744","2.174490451812744","1.476810336112976","1.476810336112976","1.476810336112976","1.0506296157836914","1.0506296157836914","1.0506296157836914","0.7201780080795288","0.7201780080795288","0.7201780080795288"
"331500","5.574489593505859","5.574489593505859","5.574489593505859","6.153641223907471","6.153641223907471","6.153641223907471","2.7148244380950928","2.7148244380950928","2.7148244380950928","2.1747019290924072","2.1747019290924072","2.1747019290924072","1.5111613273620605","1.5111613273620605","1.5111613273620605","1.0447478294372559","1.0447478294372559","1.0447478294372559","0.7267864346504211","0.7267864346504211","0.7267864346504211"
"331600","5.52674674987793","5.52674674987793","5.52674674987793","6.150854587554932","6.150854587554932","6.150854587554932","2.7453272342681885","2.7453272342681885","2.7453272342681885","2.180087089538574","2.180087089538574","2.180087089538574","1.542962908744812","1.542962908744812","1.542962908744812","1.0526522397994995","1.0526522397994995","1.0526522397994995","0.7298755645751953","0.7298755645751953","0.7298755645751953"
"331700","5.592283725738525","5.592283725738525","5.592283725738525","6.099757671356201","6.099757671356201","6.099757671356201","2.753605842590332","2.753605842590332","2.753605842590332","2.1930723190307617","2.1930723190307617","2.1930723190307617","1.5366839170455933","1.5366839170455933","1.5366839170455933","1.0451768636703491","1.0451768636703491","1.0451768636703491","0.7287287712097168","0.7287287712097168","0.7287287712097168"
"331800","5.559361457824707","5.559361457824707","5.559361457824707","6.109699726104736","6.109699726104736","6.109699726104736","2.7606496810913086","2.7606496810913086","2.7606496810913086","2.1893503665924072","2.1893503665924072","2.1893503665924072","1.5414074659347534","1.5414074659347534","1.5414074659347534","1.0573110580444336","1.0573110580444336","1.0573110580444336","0.726173996925354","0.726173996925354","0.726173996925354"
